지점,지점명,일시,기온(°C),강수량(mm),풍속(m/s),습도(%),현지기압(hPa),적설(cm),전운량(10분위),지면온도(°C)
112,인천,2018-02-21 22:00,-1.1,,2.7,57,1015.5,,,-3.1
112,인천,2018-02-21 23:00,-1.6,,1.5,59,1015.5,,,-3.6
112,인천,2018-02-22 00:00,-1.1,,2.4,60,1015.9,,0,-3.5
112,인천,2018-02-22 01:00,-1.3,,2,61,1015.6,,,-3.9
112,인천,2018-02-22 02:00,-1.6,,2,65,1015.5,,,-3.6
112,인천,2018-02-22 03:00,-1,,3,63,1015.2,,8,-3
112,인천,2018-02-22 04:00,-1.2,,3.2,63,1014.7,,1,-3.8
112,인천,2018-02-22 05:00,-1.6,,3.5,65,1014.3,,0,-4.2
112,인천,2018-02-22 06:00,-2,,3.6,64,1013.8,,0,-4.4
112,인천,2018-02-22 07:00,-2.1,,3.6,62,1014.1,,0,-4.5
112,인천,2018-02-22 08:00,-1.9,,3.7,61,1014.2,,0,-3.8
112,인천,2018-02-22 09:00,-.2,,3.3,58,1014.3,,0,-.8
112,인천,2018-02-22 10:00,1.9,,2.3,53,1014.1,,1,2.7
112,인천,2018-02-22 11:00,2.5,,4.2,58,1013.7,,4,5.5
112,인천,2018-02-22 12:00,4.3,,4.7,57,1013.3,,4,9.6
112,인천,2018-02-22 13:00,4.9,,4.7,61,1012.6,,8,11.8
112,인천,2018-02-22 14:00,5.2,,5,61,1011.5,,3,12.2
112,인천,2018-02-22 15:00,5,,5.2,64,1011.2,,2,10.7
112,인천,2018-02-22 16:00,4.3,,6.2,68,1011,,6,7.4
112,인천,2018-02-22 17:00,3.8,,4.8,71,1011,,4,3.8
112,인천,2018-02-22 18:00,3.2,,3.4,74,1011,,4,.4
112,인천,2018-02-22 19:00,2.8,,3.8,78,1011,,,-.4
112,인천,2018-02-22 20:00,2.7,,3.6,72,1010.7,,,-.7
112,인천,2018-02-22 21:00,2.4,,5,76,1010.9,,8,-.5
112,인천,2018-02-22 22:00,2.2,,5.4,77,1010.6,,,-.2
112,인천,2018-02-22 23:00,2.2,,5.1,76,1010,,10,-.1
112,인천,2018-02-23 00:00,.8,1.3,2.3,94,1009.8,1.6,10,-.2
112,인천,2018-02-23 01:00,1.4,,4.6,95,1010.4,2.9,10,-.2
112,인천,2018-02-23 02:00,1.9,,4.3,94,1010.9,2.5,9,-.2
112,인천,2018-02-23 03:00,1.7,3.2,4.4,94,1011.3,2.3,8,-.2
112,인천,2018-02-23 04:00,1.4,,1.7,95,1011.5,2.2,7,-.2
112,인천,2018-02-23 05:00,1.3,,1.4,94,1011.3,2.2,3,-.1
112,인천,2018-02-23 06:00,.7,,2.2,95,1011.4,2.2,0,-.5
112,인천,2018-02-23 07:00,.7,,2.7,94,1011.7,2.2,0,-.8
112,인천,2018-02-23 08:00,.7,,1.9,94,1012.2,2.2,0,-.9
112,인천,2018-02-23 09:00,1.9,,2.8,92,1012.6,2.1,0,-.4
112,인천,2018-02-23 10:00,3.1,,2.9,85,1012.8,2.1,0,-.2
112,인천,2018-02-23 11:00,5,,2.5,77,1012.6,1.8,1,-.1
112,인천,2018-02-23 12:00,6,,3.2,77,1012.5,1,6,-.1
112,인천,2018-02-23 13:00,6.2,,4.5,79,1012,,9,4.2
112,인천,2018-02-23 14:00,7.3,,4.1,73,1011.1,,7,9.7
112,인천,2018-02-23 15:00,7.1,,3.8,75,1010.7,,7,8.6
112,인천,2018-02-23 16:00,6.4,,3.1,82,1010.7,,9,5.1
112,인천,2018-02-23 17:00,6.2,,4.7,83,1010.3,,6,4.7
112,인천,2018-02-23 18:00,5.4,,5.5,87,1010.5,,5,2.7
112,인천,2018-02-23 19:00,4.8,,4.1,90,1011,,,2.1
112,인천,2018-02-23 20:00,4.1,,3.4,92,1011.8,,,1.7
112,인천,2018-02-23 21:00,4.4,,2.9,91,1012.4,,9,1.7
112,인천,2018-02-23 22:00,4.9,,4.1,92,1013.4,,,2.2
112,인천,2018-02-23 23:00,4.3,,4.1,94,1014.5,,,2
112,인천,2018-02-24 00:00,3.9,,2.4,94,1014.9,,9,1.6
112,인천,2018-02-24 01:00,3.3,,2.2,93,1015.5,,,.2
112,인천,2018-02-24 02:00,3.1,,2.1,93,1016,,,0
112,인천,2018-02-24 03:00,1.8,,2.2,95,1016.6,,10,-.2
112,인천,2018-02-24 04:00,1.5,,5.7,89,1016.6,,0,-.2
112,인천,2018-02-24 05:00,1.2,,4.1,80,1017.2,,0,-.3
112,인천,2018-02-24 06:00,.7,,4.2,75,1018.5,,3,-.4
112,인천,2018-02-24 07:00,.4,,1.9,64,1019.1,,8,-.5
112,인천,2018-02-24 08:00,.2,,3.1,70,1019.7,,8,-.5
112,인천,2018-02-24 09:00,.5,,3,58,1020.4,,8,-.1
112,인천,2018-02-24 10:00,.2,,3.5,46,1020.7,,9,0
112,인천,2018-02-24 11:00,1.1,,3,45,1020.6,,8,.9
112,인천,2018-02-24 12:00,2,,3.3,43,1020.3,,7,7.6
112,인천,2018-02-24 13:00,2.7,,4.1,40,1019.6,,8,10.7
112,인천,2018-02-24 14:00,3.3,,4.1,28,1019.3,,3,11.6
112,인천,2018-02-24 15:00,4.2,,2.4,32,1019.1,,8,10.9
112,인천,2018-02-24 16:00,3.6,,4.7,37,1018.9,,9,7.8
112,인천,2018-02-24 17:00,3.2,,2.4,41,1019.2,,9,3.9
112,인천,2018-02-24 18:00,1.9,,2.1,46,1019.5,,6,-.8
112,인천,2018-02-24 19:00,1.1,,1.8,51,1019.8,,,-.3
112,인천,2018-02-24 20:00,.4,,3.1,51,1019.4,,,-.5
112,인천,2018-02-24 21:00,.1,,3.1,64,1019.4,,0,-.7
112,인천,2018-02-24 22:00,0,,2.5,51,1019.5,,,-.9
112,인천,2018-02-24 23:00,-.4,,2.5,47,1019,,,-1.1
112,인천,2018-02-25 00:00,-.9,,2.6,53,1019,,9,-1.2
112,인천,2018-02-25 01:00,-1.1,,2.6,60,1018.9,,,-1
112,인천,2018-02-25 02:00,-1.2,,3.5,48,1018.5,,,-1.1
112,인천,2018-02-25 03:00,-1.2,,3,48,1018.3,,9,-1
112,인천,2018-02-25 04:00,-1.3,,2.8,48,1018.1,,9,-1.1
112,인천,2018-02-25 05:00,-1.6,,3,51,1017.8,,9,-1.2
112,인천,2018-02-25 06:00,-2,,3.2,53,1017.8,,9,-1.5
112,인천,2018-02-25 07:00,-2.2,,2.4,58,1017.8,,7,-1.5
112,인천,2018-02-25 08:00,-2.1,,2.3,61,1017.7,,10,-1
112,인천,2018-02-25 09:00,-1.8,,2.5,61,1017.7,,3,-.8
112,인천,2018-02-25 10:00,-.5,,1.7,57,1017.8,,0,.1
112,인천,2018-02-25 11:00,.9,,2.7,45,1017.5,,0,1.9
112,인천,2018-02-25 12:00,2.1,,2.8,39,1017.5,,0,5.7
112,인천,2018-02-25 13:00,3,,2.6,41,1016.5,,0,8.8
112,인천,2018-02-25 14:00,4.1,,2.9,31,1015.7,,0,12.8
112,인천,2018-02-25 15:00,4.9,,3.8,33,1015.2,,0,11.8
112,인천,2018-02-25 16:00,4.3,,4.2,38,1015.2,,0,9
112,인천,2018-02-25 17:00,3.2,,3.6,49,1015.2,,0,4.3
112,인천,2018-02-25 18:00,1.9,,3.7,48,1015.4,,0,-.5
112,인천,2018-02-25 19:00,.6,,2.8,53,1015.9,,,-.4
112,인천,2018-02-25 20:00,.4,,3.5,62,1016.2,,,-.6
112,인천,2018-02-25 21:00,.1,,3.4,66,1016.4,,0,-.7
112,인천,2018-02-25 22:00,0,,2.9,70,1016.6,,,-.8
112,인천,2018-02-25 23:00,-.4,,2.2,73,1016.2,,,-1
112,인천,2018-02-26 00:00,-.6,,2,75,1016.5,,0,-1.1
112,인천,2018-02-26 01:00,-.5,,2.8,57,1016.4,,,-1.3
112,인천,2018-02-26 02:00,-1.2,,1.7,56,1016.5,,,-1.5
112,인천,2018-02-26 03:00,-1.5,,2.3,65,1016.2,,0,-1.6
112,인천,2018-02-26 04:00,-1.8,,2.3,65,1016.1,,0,-1.9
112,인천,2018-02-26 05:00,-1.8,,2.4,66,1016.1,,0,-2
112,인천,2018-02-26 06:00,-2.4,,2.3,69,1016.3,,0,-2.2
112,인천,2018-02-26 07:00,-2.4,,1.6,72,1016.8,,0,-2.3
112,인천,2018-02-26 08:00,-2.3,,.6,78,1017.6,,0,-1.7
112,인천,2018-02-26 09:00,0,,1.2,67,1018.2,,0,-.3
112,인천,2018-02-26 10:00,2.6,,2.6,56,1018.1,,3,.6
112,인천,2018-02-26 11:00,3.2,,2.4,60,1018,,1,3.4
112,인천,2018-02-26 12:00,4.4,,3,51,1017.2,,1,6.7
112,인천,2018-02-26 13:00,4.3,,3.3,51,1016.7,,0,9
112,인천,2018-02-26 14:00,4.9,,2.8,36,1016,,0,11
112,인천,2018-02-26 15:00,5.6,,3.3,35,1015.7,,1,11.9
112,인천,2018-02-26 16:00,5.7,,3,30,1015,,1,9.7
112,인천,2018-02-26 17:00,5.6,,2.9,27,1015,,0,5.6
112,인천,2018-02-26 18:00,4.2,,2.3,33,1014.8,,0,.9
112,인천,2018-02-26 19:00,2.6,,1.1,42,1015,,,-.2
112,인천,2018-02-26 20:00,2.1,,.3,49,1014.8,,,-.3
112,인천,2018-02-26 21:00,1.9,,1.3,52,1014.7,,0,-.4
112,인천,2018-02-26 22:00,1.5,,.3,47,1014.8,,,-.5
112,인천,2018-02-26 23:00,1.8,,.8,46,1014.9,,,-.6
112,인천,2018-02-27 00:00,1.2,,.7,51,1015.1,,4,-.6
112,인천,2018-02-27 01:00,1.2,,1,54,1014.8,,,-.6
112,인천,2018-02-27 02:00,1.3,,1.8,56,1014.7,,,-.8
112,인천,2018-02-27 03:00,1.1,,.5,58,1014.4,,0,-.9
112,인천,2018-02-27 04:00,.5,,.9,58,1014.2,,0,-1
112,인천,2018-02-27 05:00,-.4,,2.5,77,1014.5,,0,-1
112,인천,2018-02-27 06:00,.3,,1.4,54,1014.6,,7,-.6
112,인천,2018-02-27 07:00,1.1,,1.7,56,1014.5,,9,-.5
112,인천,2018-02-27 08:00,2.4,,2.7,52,1014.9,,9,-.3
112,인천,2018-02-27 09:00,3.1,,3.2,42,1015.5,,9,-.3
112,인천,2018-02-27 10:00,3.7,,2.2,39,1015.5,,9,-.2
112,인천,2018-02-27 11:00,4.5,,2.9,38,1015.3,,9,0
112,인천,2018-02-27 12:00,5,,1.9,42,1015.3,,9,.2
112,인천,2018-02-27 13:00,5,,2.4,48,1014.9,,10,.4
112,인천,2018-02-27 14:00,5.7,,2.1,63,1014.5,,10,.9
112,인천,2018-02-27 15:00,5.9,,1.6,67,1014.2,,10,1.2
112,인천,2018-02-27 16:00,6.1,,1.2,70,1013.9,,10,1.1
112,인천,2018-02-27 17:00,6,,.6,70,1014,,10,.7
112,인천,2018-02-27 18:00,5.7,,1.1,74,1013.5,,10,.6
112,인천,2018-02-27 19:00,5.7,,2.4,78,1013.5,,,.7
112,인천,2018-02-27 20:00,5.5,,1.5,76,1013.6,,,.4
112,인천,2018-02-27 21:00,5.3,,1.8,74,1013.8,,10,-.1
112,인천,2018-02-27 22:00,5.9,,3.8,56,1013.5,,,.2
112,인천,2018-02-27 23:00,5.8,,1.7,57,1013.4,,,.2
112,인천,2018-02-28 00:00,5.7,,2.1,59,1012.9,,10,.3
112,인천,2018-02-28 01:00,5.7,,3.2,58,1012.7,,,.4
112,인천,2018-02-28 02:00,5.7,,3.4,58,1012.4,,,.6
112,인천,2018-02-28 03:00,5.6,,4.1,57,1011.3,,10,.5
112,인천,2018-02-28 04:00,5.5,,3.3,58,1010.3,,10,.4
112,인천,2018-02-28 05:00,5.5,,4.2,59,1010,,10,.6
112,인천,2018-02-28 06:00,5.5,,3.2,59,1009.9,,10,.6
112,인천,2018-02-28 07:00,5.6,,4.3,61,1008.3,,10,.7
112,인천,2018-02-28 08:00,6,,3.6,59,1007.9,,10,1.3
112,인천,2018-02-28 09:00,6.4,,5.1,56,1006.9,,10,2
112,인천,2018-02-28 10:00,7,,3.7,52,1006.5,,10,2.8
112,인천,2018-02-28 11:00,7.7,,3.5,48,1005.7,,10,4
112,인천,2018-02-28 12:00,8.1,,4.6,48,1004.2,,10,4.5
112,인천,2018-02-28 13:00,7.4,,4.6,64,1002.2,,10,4.3
112,인천,2018-02-28 14:00,5.6,,6.2,84,999.3,,10,3.7
112,인천,2018-02-28 15:00,4.9,6,5.9,92,997.7,,10,3.4
112,인천,2018-02-28 16:00,4.5,,6.1,93,996.1,,10,3
112,인천,2018-02-28 17:00,3.9,,6.8,92,995.1,,10,2.4
112,인천,2018-02-28 18:00,1.5,7.1,6.1,95,994.1,,10,1.2
112,인천,2018-02-28 19:00,1.5,,5.9,97,993.9,,10,.8
112,인천,2018-02-28 20:00,1.4,,5.9,97,994.2,,10,.4
112,인천,2018-02-28 21:00,1.5,6.2,6.3,96,994.6,,10,.4
112,인천,2018-02-28 22:00,1.5,,6.5,96,995.1,,10,.5
112,인천,2018-02-28 23:00,1.6,,5.7,96,995.5,,10,.5
112,인천,2018-03-01 00:00,1.6,2.5,5,96,995.2,,10,.6
112,인천,2018-03-01 01:00,1.6,,4.2,96,995.5,,,-.3
112,인천,2018-03-01 02:00,2,,2.9,96,995.8,,,.2
112,인천,2018-03-01 03:00,2,,2.2,96,995.7,,10,.4
112,인천,2018-03-01 04:00,2,,2.2,96,995.3,,10,.6
112,인천,2018-03-01 05:00,3.1,,5.4,97,994.3,,10,1.5
112,인천,2018-03-01 06:00,2.7,1.1,6.8,95,995,,10,1.4
112,인천,2018-03-01 07:00,1.4,,7.3,84,996,,0,-.6
112,인천,2018-03-01 08:00,-.5,,8.9,78,998.4,,9,-.2
112,인천,2018-03-01 09:00,-1.1,,9,71,1000.6,,4,-.2
112,인천,2018-03-01 10:00,-1.4,,10,63,1002,,2,2.2
112,인천,2018-03-01 11:00,-1.3,,10.7,58,1002.9,,5,4.8
112,인천,2018-03-01 12:00,-.9,,8.9,51,1004,,3,6.4
112,인천,2018-03-01 13:00,-.2,,9,48,1004.6,,0,8.1
112,인천,2018-03-01 14:00,.1,,7.1,46,1004.9,,2,8.7
112,인천,2018-03-01 15:00,.2,,6.2,53,1005.3,,2,8.2
112,인천,2018-03-01 16:00,.1,,6.9,52,1005.6,,1,6.1
112,인천,2018-03-01 17:00,-.5,,5.5,54,1006.6,,7,2.3
112,인천,2018-03-01 18:00,-1.3,,7,58,1007.1,,6,-.2
112,인천,2018-03-01 19:00,-1.6,,5.9,58,1008.4,,,-.4
112,인천,2018-03-01 20:00,-2,,5.1,59,1009.4,,,-.7
112,인천,2018-03-01 21:00,-2.7,,8.3,53,1010.5,,4,-1.1
112,인천,2018-03-01 22:00,-3.2,,6.4,56,1011.3,,,-1.4
112,인천,2018-03-01 23:00,-3.6,,5.2,57,1011.6,,,-1.6
112,인천,2018-03-02 00:00,-3.7,,6,52,1011.5,,0,-2
112,인천,2018-03-02 01:00,-3.9,,5.6,47,1011.3,,,-2.3
112,인천,2018-03-02 02:00,-4.2,,3.6,46,1011.8,,,-2.4
112,인천,2018-03-02 03:00,-4.5,,3.4,45,1011.4,,0,-2.6
112,인천,2018-03-02 04:00,-5,,2.6,45,1011,,0,-2.7
112,인천,2018-03-02 05:00,-5,,3.4,42,1010.9,,0,-2.9
112,인천,2018-03-02 06:00,-5.2,,2,40,1011.1,,0,-3
112,인천,2018-03-02 07:00,-5.5,,1.4,42,1010.9,,0,-3.1
112,인천,2018-03-02 08:00,-4.7,,2.9,34,1011.4,,0,-2.4
112,인천,2018-03-02 09:00,-3.5,,1.5,33,1011.9,,0,-.6
112,인천,2018-03-02 10:00,-2,,2.5,34,1011.9,,0,0
112,인천,2018-03-02 11:00,-1.4,,3,34,1011.7,,0,.9
112,인천,2018-03-02 12:00,-.2,,3.5,32,1011.6,,0,3.5
112,인천,2018-03-02 13:00,1.3,,2.4,33,1010.7,,1,6.5
112,인천,2018-03-02 14:00,1.7,,2,22,1009.4,,3,8.3
112,인천,2018-03-02 15:00,2.1,,2.2,23,1008.4,,2,8.1
112,인천,2018-03-02 16:00,2.5,,2.8,28,1008.7,,0,6.2
112,인천,2018-03-02 17:00,2.3,,2.9,26,1008.4,,3,3.2
112,인천,2018-03-02 18:00,1.6,,1.7,32,1007.7,,0,-.1
112,인천,2018-03-02 19:00,.2,,2.6,58,1008,,,-.3
112,인천,2018-03-02 20:00,0,,1.7,58,1007.9,,,-.3
112,인천,2018-03-02 21:00,.2,,2.4,56,1008.1,,8,-.3
112,인천,2018-03-02 22:00,.1,,1.2,44,1007.8,,,-.4
112,인천,2018-03-02 23:00,.4,,1.8,53,1008.1,,,-.3
112,인천,2018-03-03 00:00,.6,,1,50,1007.7,,9,-.3
112,인천,2018-03-03 01:00,.6,,1.7,53,1008,,,-.3
112,인천,2018-03-03 02:00,.6,,1.4,53,1008.2,,,-.4
112,인천,2018-03-03 03:00,.9,,1.1,47,1007.6,,9,-.3
112,인천,2018-03-03 04:00,1.3,,1.4,45,1007.4,,9,-.2
112,인천,2018-03-03 05:00,1.6,,2.7,47,1007.2,,9,-.4
112,인천,2018-03-03 06:00,1,,2,47,1006.6,,1,-.6
112,인천,2018-03-03 07:00,1,,2.3,46,1006.9,,1,-.8
112,인천,2018-03-03 08:00,1.7,,2.2,45,1006.5,,1,-.4
112,인천,2018-03-03 09:00,4.2,,2.5,36,1006.7,,0,-.2
112,인천,2018-03-03 10:00,7,,3.2,25,1006.6,,0,.8
112,인천,2018-03-03 11:00,9.2,,4.1,19,1005.6,,0,5.8
112,인천,2018-03-03 12:00,11.4,,3,13,1005.3,,0,13.5
112,인천,2018-03-03 13:00,13,,2.2,14,1004.6,,0,16.1
112,인천,2018-03-03 14:00,13.3,,2.4,15,1003.4,,0,16.6
112,인천,2018-03-03 15:00,12.9,,1.8,17,1003.9,,8,13.9
112,인천,2018-03-03 16:00,13.5,,2.7,18,1003.3,,2,13.8
112,인천,2018-03-03 17:00,12,,2.6,22,1002.8,,6,8.9
112,인천,2018-03-03 18:00,10.7,,2.6,27,1003.4,,8,5.2
112,인천,2018-03-03 19:00,9.3,,2.7,26,1004.2,,,3
112,인천,2018-03-03 20:00,8.3,,1.7,41,1004.6,,,1.9
112,인천,2018-03-03 21:00,8.1,,1.3,48,1005.2,,9,2.9
112,인천,2018-03-03 22:00,8.4,,.8,48,1005.8,,,3.3
112,인천,2018-03-03 23:00,8,,.5,77,1006.2,,10,3.5
112,인천,2018-03-04 00:00,8,.1,1.5,93,1006.2,,10,3.8
112,인천,2018-03-04 01:00,8.4,,2.2,96,1006.1,,10,4.4
112,인천,2018-03-04 02:00,8.5,,3.3,96,1005.8,,10,5
112,인천,2018-03-04 03:00,8.3,.2,2.1,93,1005.8,,10,5
112,인천,2018-03-04 04:00,8.1,,1.3,95,1005.8,,10,4.9
112,인천,2018-03-04 05:00,7.6,,0,96,1006.5,,10,4.6
112,인천,2018-03-04 06:00,7,.3,2.3,97,1007.2,,10,4.8
112,인천,2018-03-04 07:00,6.9,,.7,98,1007.6,,10,4.5
112,인천,2018-03-04 08:00,7.4,,.5,98,1008.3,,10,4.7
112,인천,2018-03-04 09:00,8.6,.9,3.4,98,1007,,5,7.3
112,인천,2018-03-04 10:00,8.8,,.9,97,1007.8,,10,7.8
112,인천,2018-03-04 11:00,8.7,,1.2,97,1007.1,,10,8.1
112,인천,2018-03-04 12:00,9.4,,1.4,96,1006.9,,10,9.3
112,인천,2018-03-04 13:00,10.2,,1.5,93,1006.1,,10,9.3
112,인천,2018-03-04 14:00,10.6,,1.2,92,1005.1,,10,9.3
112,인천,2018-03-04 15:00,11,0,3.8,90,1004.6,,10,10
112,인천,2018-03-04 16:00,11.5,,5.1,88,1003.6,,10,10.4
112,인천,2018-03-04 17:00,10.4,,3.9,93,1003.2,,10,9.3
112,인천,2018-03-04 18:00,10.2,.1,4.7,94,1002.6,,10,8.3
112,인천,2018-03-04 19:00,9.6,,5.1,94,1002.6,,,7.7
112,인천,2018-03-04 20:00,8.8,,6.2,96,1002,,10,7.3
112,인천,2018-03-04 21:00,8.4,3.9,6.9,97,1002.1,,10,7.2
112,인천,2018-03-04 22:00,7.6,,6.9,97,1001.9,,10,6.7
112,인천,2018-03-04 23:00,6.7,,7.4,96,1000.8,,10,6.1
112,인천,2018-03-05 00:00,6.6,8.3,6.8,96,1000.8,,10,5.8
112,인천,2018-03-05 01:00,6.3,,6.1,96,1000.6,,10,5.5
112,인천,2018-03-05 02:00,5.9,,6.8,96,1001,,10,5.2
112,인천,2018-03-05 03:00,5.6,2,6.7,97,1001.5,,10,5
112,인천,2018-03-05 04:00,5.2,,7,97,1001.7,,10,4.7
112,인천,2018-03-05 05:00,4.7,,6.8,95,1002.5,,10,4.4
112,인천,2018-03-05 06:00,4.5,2.5,5.2,94,1003,,10,4
112,인천,2018-03-05 07:00,4.2,,5.2,93,1003.8,,10,3.7
112,인천,2018-03-05 08:00,3.7,,5.5,93,1005,,10,3.6
112,인천,2018-03-05 09:00,3.1,.2,5.8,91,1006.7,,10,3.7
112,인천,2018-03-05 10:00,4.1,,6.1,79,1007.5,,9,7
112,인천,2018-03-05 11:00,5.7,,6.2,68,1008.6,,8,12
112,인천,2018-03-05 12:00,6.6,,6.1,62,1009.7,,8,13.7
112,인천,2018-03-05 13:00,7.4,,5.5,55,1010.1,,9,13.4
112,인천,2018-03-05 14:00,8.3,,5.7,51,1009.7,,4,16.5
112,인천,2018-03-05 15:00,8.9,,5.9,49,1009.8,,3,16.7
112,인천,2018-03-05 16:00,8.6,,6.6,49,1010.7,,3,14.4
112,인천,2018-03-05 17:00,7.8,,5.9,51,1011.6,,0,10.8
112,인천,2018-03-05 18:00,6.6,,6.5,55,1013.1,,0,5.4
112,인천,2018-03-05 19:00,5.2,,4.4,60,1014.1,,,3.2
112,인천,2018-03-05 20:00,4.2,,3.8,62,1015.5,,,2
112,인천,2018-03-05 21:00,3.7,,4.2,63,1015.8,,2,1.2
112,인천,2018-03-05 22:00,3,,2.9,65,1016.5,,,.5
112,인천,2018-03-05 23:00,2.4,,2.3,69,1016.3,,,0
112,인천,2018-03-06 00:00,1.9,,2.8,71,1016.8,,0,-.6
112,인천,2018-03-06 01:00,1.2,,2.5,74,1017.8,,,-1.1
112,인천,2018-03-06 02:00,.4,,3.7,78,1018.8,,,-.1
112,인천,2018-03-06 03:00,.2,,1.9,75,1019.1,,0,-.3
112,인천,2018-03-06 04:00,-.1,,2.4,76,1019.4,,0,-.3
112,인천,2018-03-06 05:00,-.1,,1,78,1019.6,,2,-.4
112,인천,2018-03-06 06:00,-.2,,2.8,79,1020.7,,0,-.5
112,인천,2018-03-06 07:00,-.5,,2.2,79,1021.2,,0,-.6
112,인천,2018-03-06 08:00,-.1,,1.5,76,1021.6,,0,-.3
112,인천,2018-03-06 09:00,1.5,,.6,71,1021.8,,0,0
112,인천,2018-03-06 10:00,3,,2.6,66,1022.3,,0,3.1
112,인천,2018-03-06 11:00,4,,4.6,50,1022.3,,1,11
112,인천,2018-03-06 12:00,5,,5.7,39,1022.4,,6,13.6
112,인천,2018-03-06 13:00,5.6,,5.6,44,1021.5,,8,14.6
112,인천,2018-03-06 14:00,6.4,,5.4,39,1020.5,,8,13.9
112,인천,2018-03-06 15:00,7.6,,3.4,34,1020.4,,8,13.8
112,인천,2018-03-06 16:00,8,,4.5,35,1020.4,,8,11.8
112,인천,2018-03-06 17:00,7.5,,4.5,40,1020.3,,3,9.2
112,인천,2018-03-06 18:00,6.2,,4,44,1020.8,,7,4
112,인천,2018-03-06 19:00,4.8,,4.9,48,1020.8,,,1.7
112,인천,2018-03-06 20:00,3.8,,2.9,57,1021.2,,,.7
112,인천,2018-03-06 21:00,3.2,,3.6,67,1021.2,,4,.2
112,인천,2018-03-06 22:00,3.2,,4.6,53,1021.4,,,-.4
112,인천,2018-03-06 23:00,2.9,,3.6,52,1021.2,,,-.8
112,인천,2018-03-07 00:00,2.8,,4.1,53,1021.1,,6,-.9
112,인천,2018-03-07 01:00,2.3,,2.9,60,1021.3,,,-1.3
112,인천,2018-03-07 02:00,2.1,,2,62,1021.6,,,-1.3
112,인천,2018-03-07 03:00,2,,1.4,63,1021.6,,7,-.2
112,인천,2018-03-07 04:00,2.8,,2.7,60,1021.4,,8,-.1
112,인천,2018-03-07 05:00,3.4,,2.8,59,1021.6,,9,-.2
112,인천,2018-03-07 06:00,3.6,,3.1,63,1021.9,,6,-.1
112,인천,2018-03-07 07:00,3.3,,3.3,64,1021.9,,7,-.1
112,인천,2018-03-07 08:00,3.8,,4.3,62,1021.6,,8,0
112,인천,2018-03-07 09:00,4.9,,5.3,59,1021.2,,8,3
112,인천,2018-03-07 10:00,6.2,,5.2,54,1020.8,,8,7.3
112,인천,2018-03-07 11:00,8.6,,5.2,45,1019.8,,7,12.3
112,인천,2018-03-07 12:00,9.3,,4.2,43,1018.7,,9,13.7
112,인천,2018-03-07 13:00,10,,3.2,39,1018.4,,9,14.5
112,인천,2018-03-07 14:00,10.2,,3.5,39,1017.3,,9,14.2
112,인천,2018-03-07 15:00,10.4,,2.7,39,1016.5,,9,14
112,인천,2018-03-07 16:00,10.6,,1.9,39,1015.9,,9,12.9
112,인천,2018-03-07 17:00,9.6,,1.7,45,1015.6,,10,9.1
112,인천,2018-03-07 18:00,8.1,,4.2,58,1015.6,,10,6.6
112,인천,2018-03-07 19:00,7.6,,2.6,58,1016.1,,,5.4
112,인천,2018-03-07 20:00,7.3,,1.5,59,1016.2,,10,5.1
112,인천,2018-03-07 21:00,6.7,0,1.1,66,1016.2,,10,4.7
112,인천,2018-03-07 22:00,6.5,,1.3,73,1016.2,,10,4.6
112,인천,2018-03-07 23:00,5.6,,1.8,90,1016.2,,10,4.6
112,인천,2018-03-08 00:00,4.8,2.1,1.3,93,1015.7,,10,4.3
112,인천,2018-03-08 01:00,4.5,,1.2,96,1015.1,,10,4.2
112,인천,2018-03-08 02:00,4.1,,1,96,1014.6,,10,3.9
112,인천,2018-03-08 03:00,3.5,3.1,1.4,97,1013.9,,10,3.6
112,인천,2018-03-08 04:00,3.3,,2.1,95,1013.1,,10,3.3
112,인천,2018-03-08 05:00,3.3,,2.9,96,1012.6,,10,3.3
112,인천,2018-03-08 06:00,3.4,1.4,4.3,96,1012.2,,10,3.2
112,인천,2018-03-08 07:00,3.2,,4.4,96,1012.2,,10,3.1
112,인천,2018-03-08 08:00,3.3,,3.4,96,1012.3,,10,3.5
112,인천,2018-03-08 09:00,3.4,1.1,3.8,95,1012.3,,10,4.2
112,인천,2018-03-08 10:00,3.8,,2.9,96,1012.1,,9,7.5
112,인천,2018-03-08 11:00,4.3,,4.7,87,1011.5,,8,10.7
112,인천,2018-03-08 12:00,5,0,4.7,79,1010.9,,9,11.4
112,인천,2018-03-08 13:00,6.3,,5,69,1010.3,,8,15.3
112,인천,2018-03-08 14:00,7.1,,5,69,1009.5,,6,16.1
112,인천,2018-03-08 15:00,7.2,,5.6,68,1009.3,,2,14.8
112,인천,2018-03-08 16:00,6.7,,6,68,1009.2,,3,11.7
112,인천,2018-03-08 17:00,5.5,,6.3,71,1009.3,,3,8.2
112,인천,2018-03-08 18:00,4.3,,6.2,74,1009.9,,1,4.6
112,인천,2018-03-08 19:00,3.4,,4.4,76,1010.7,,,2.7
112,인천,2018-03-08 20:00,2.7,,5.4,76,1011.3,,,1.5
112,인천,2018-03-08 21:00,2.6,,4.7,76,1011.8,,9,1.5
112,인천,2018-03-08 22:00,2.3,,3.6,78,1012.1,,,.5
112,인천,2018-03-08 23:00,2,,2.5,82,1012.5,,,.3
112,인천,2018-03-09 00:00,1.8,,2.9,82,1012.5,,3,0
112,인천,2018-03-09 01:00,1.9,,3.7,80,1012.9,,,.8
