지점,지점명,일시,기온(°C),강수량(mm),풍속(m/s),습도(%),현지기압(hPa),적설(cm),전운량(10분위),지면온도(°C)
112,인천,2016-02-04 22:00,-1.5,,5.4,59,1017,,,-1.2
112,인천,2016-02-04 23:00,-2.4,,4.9,71,1017.3,,,-1.6
112,인천,2016-02-05 00:00,-2.8,,3.7,59,1017.5,,0,-2
112,인천,2016-02-05 01:00,-3.1,,3.7,51,1017.7,,,-2.2
112,인천,2016-02-05 02:00,-3.4,,3.5,47,1017.6,,,-2.5
112,인천,2016-02-05 03:00,-3.5,,3.1,51,1017.2,,0,-2.7
112,인천,2016-02-05 04:00,-4.1,,2,52,1016.8,,0,-3
112,인천,2016-02-05 05:00,-4.5,,1.1,53,1016.6,,0,-3.2
112,인천,2016-02-05 06:00,-4.9,,1.3,55,1016.6,,0,-3.6
112,인천,2016-02-05 07:00,-4.5,,1.7,52,1016.4,,0,-3.7
112,인천,2016-02-05 08:00,-4.3,,1.6,54,1016.4,,0,-3.5
112,인천,2016-02-05 09:00,-2.8,,.1,59,1016.6,,5,-1.6
112,인천,2016-02-05 10:00,-.6,,1.4,53,1016.3,,9,0
112,인천,2016-02-05 11:00,-.7,,2.9,54,1016.3,,8,.8
112,인천,2016-02-05 12:00,-.4,,3.8,56,1016,,7,2.6
112,인천,2016-02-05 13:00,.1,,3.3,50,1015.2,,3,5.3
112,인천,2016-02-05 14:00,1.2,,3.4,32,1014.5,,1,6
112,인천,2016-02-05 15:00,2.1,,2.6,30,1014.3,,2,5.3
112,인천,2016-02-05 16:00,2,,3.6,32,1014,,0,2.5
112,인천,2016-02-05 17:00,1.6,,4.1,33,1014,,0,-.4
112,인천,2016-02-05 18:00,.2,,4.7,46,1013.8,,0,-.6
112,인천,2016-02-05 19:00,-.2,,3.9,63,1013.6,,,-1.1
112,인천,2016-02-05 20:00,0,,3.4,71,1013.6,,,-1.2
112,인천,2016-02-05 21:00,.3,,3.6,70,1013.8,,2,-1.3
112,인천,2016-02-05 22:00,0,,2.8,73,1013.9,,,-1.6
112,인천,2016-02-05 23:00,-.2,,4.8,78,1014.1,,,-1
112,인천,2016-02-06 00:00,-1.3,,5.2,84,1014.1,,3,-1.7
112,인천,2016-02-06 01:00,-2.2,,3.6,55,1014.2,,,-2.3
112,인천,2016-02-06 02:00,-2.9,,3.4,53,1013.8,,,-2.8
112,인천,2016-02-06 03:00,-3,,3.2,53,1013.6,,0,-3.1
112,인천,2016-02-06 04:00,-3.2,,3.9,55,1013.3,,0,-3.2
112,인천,2016-02-06 05:00,-3.4,,3.5,59,1013.3,,0,-3.4
112,인천,2016-02-06 06:00,-3.7,,4,62,1013.5,,0,-3.5
112,인천,2016-02-06 07:00,-4.2,,4.3,59,1014,,0,-3.8
112,인천,2016-02-06 08:00,-4.5,,4.5,63,1014.5,,0,-3.8
112,인천,2016-02-06 09:00,-4.5,,5.6,66,1014.8,,0,-2.3
112,인천,2016-02-06 10:00,-3.8,,4.6,59,1015.2,,0,.2
112,인천,2016-02-06 11:00,-3.1,,5,56,1015.3,,0,3.1
112,인천,2016-02-06 12:00,-2,,4.9,50,1015.3,,0,5.3
112,인천,2016-02-06 13:00,-1.4,,4.7,50,1014.9,,0,7.1
112,인천,2016-02-06 14:00,-.6,,4.1,43,1014.5,,0,7.1
112,인천,2016-02-06 15:00,.3,,3.7,43,1014.5,,0,5.8
112,인천,2016-02-06 16:00,.1,,4.6,46,1014.6,,0,2.3
112,인천,2016-02-06 17:00,.1,,3.4,42,1014.8,,0,-.4
112,인천,2016-02-06 18:00,-.7,,2.8,46,1015,,0,-.9
112,인천,2016-02-06 19:00,-1.1,,4.5,47,1015.4,,,-1.3
112,인천,2016-02-06 20:00,-1.7,,5.3,46,1016,,,-1.7
112,인천,2016-02-06 21:00,-2.4,,4.5,51,1016.3,,0,-2.2
112,인천,2016-02-06 22:00,-3,,4.7,56,1016.5,,,-2.6
112,인천,2016-02-06 23:00,-3.3,,4,56,1016.7,,,-3
112,인천,2016-02-07 00:00,-4.1,,3.2,56,1016.5,,0,-3.3
112,인천,2016-02-07 01:00,-4.8,,.9,57,1016.7,,,-3.9
112,인천,2016-02-07 02:00,-4.7,,1.1,59,1016.7,,,-4
112,인천,2016-02-07 03:00,-4.6,,3,65,1016.5,,0,-4.1
112,인천,2016-02-07 04:00,-4.8,,1.6,65,1015.9,,0,-4.4
112,인천,2016-02-07 05:00,-5.4,,2.5,64,1015.5,,0,-4.6
112,인천,2016-02-07 06:00,-5.9,,.6,55,1015.3,,0,-5.1
112,인천,2016-02-07 07:00,-5.9,,1,63,1015.1,,0,-5.3
112,인천,2016-02-07 08:00,-5.9,,.7,61,1015.3,,0,-5.1
112,인천,2016-02-07 09:00,-3.4,,1.7,57,1015.8,,0,-2.4
112,인천,2016-02-07 10:00,-2,,.6,52,1015.8,,0,1.6
112,인천,2016-02-07 11:00,-.4,,1.2,44,1015.5,,0,5
112,인천,2016-02-07 12:00,.2,,2.5,47,1015.1,,0,8.1
112,인천,2016-02-07 13:00,.6,,3.6,45,1014.4,,0,9.4
112,인천,2016-02-07 14:00,1.1,,3,47,1013.6,,0,9.2
112,인천,2016-02-07 15:00,1.7,,2.7,50,1013.1,,0,7.4
112,인천,2016-02-07 16:00,2,,2.2,54,1012.9,,0,3.9
112,인천,2016-02-07 17:00,1.4,,2,60,1012.6,,0,-.3
112,인천,2016-02-07 18:00,-.1,,2.2,67,1012.6,,0,-.9
112,인천,2016-02-07 19:00,-.8,,1.7,71,1012.5,,,-1.2
112,인천,2016-02-07 20:00,-1.4,,1.2,74,1012.5,,,-1.7
112,인천,2016-02-07 21:00,-1.5,,1.5,75,1012.4,,0,-2
112,인천,2016-02-07 22:00,-1.4,,2.3,72,1012.5,,,-2.1
112,인천,2016-02-07 23:00,-.8,,1.8,77,1012.3,,,-1.1
112,인천,2016-02-08 00:00,-.8,,2.2,77,1012.1,,8,-1.7
112,인천,2016-02-08 01:00,-1.1,,1.9,79,1011.8,,,-1.9
112,인천,2016-02-08 02:00,-1.3,,2.4,82,1011.5,,,-2.3
112,인천,2016-02-08 03:00,-1.7,,2.7,86,1011,,3,-2.5
112,인천,2016-02-08 04:00,-1.7,,2.4,90,1010.6,,4,-2.4
112,인천,2016-02-08 05:00,-1.9,,2.9,93,1010,,4,-2.7
112,인천,2016-02-08 06:00,-1.9,,4,97,1009.5,,3,-2.8
112,인천,2016-02-08 07:00,-2,,3.5,97,1009,,3,-2.7
112,인천,2016-02-08 08:00,-2,,4.2,90,1008.7,,1,-2.5
112,인천,2016-02-08 09:00,-.6,,5.2,82,1008.2,,6,-.8
112,인천,2016-02-08 10:00,.5,,6,78,1008.1,,6,0
112,인천,2016-02-08 11:00,2.2,,5.7,73,1007.8,,6,2.6
112,인천,2016-02-08 12:00,3.8,,6,73,1006.9,,8,3.1
112,인천,2016-02-08 13:00,5.1,,5.6,76,1006,,8,4.7
112,인천,2016-02-08 14:00,5.3,,5.6,81,1005.3,,8,5.6
112,인천,2016-02-08 15:00,5.6,,4.7,69,1005,,9,4.4
112,인천,2016-02-08 16:00,5.2,,3.5,85,1004.6,,10,3.4
112,인천,2016-02-08 17:00,5.1,,4.1,90,1004.1,,9,2.2
112,인천,2016-02-08 18:00,4.6,,4.3,84,1003.4,,8,.8
112,인천,2016-02-08 19:00,4.2,,4.6,90,1003,,,.3
112,인천,2016-02-08 20:00,4.3,,4.6,88,1003,,,-.4
112,인천,2016-02-08 21:00,4.6,,9,87,1003.1,,9,.3
112,인천,2016-02-08 22:00,3.5,,5.1,85,1003.9,,,-.3
112,인천,2016-02-08 23:00,2.4,,9.4,83,1004.8,,,-.3
112,인천,2016-02-09 00:00,.9,,8,82,1006.3,,0,-.5
112,인천,2016-02-09 01:00,-.1,,7,85,1007.1,,,-.8
112,인천,2016-02-09 02:00,-.4,,8.3,83,1008.2,,,-1
112,인천,2016-02-09 03:00,-.8,,4.7,87,1009.2,,0,-1.3
112,인천,2016-02-09 04:00,-.8,,5,74,1009.5,,0,-1.6
112,인천,2016-02-09 05:00,-1.1,,3.6,78,1010,,0,-2
112,인천,2016-02-09 06:00,-1,,4.3,67,1010.8,,0,-2.1
112,인천,2016-02-09 07:00,-1.3,,2.9,71,1011.6,,0,-2.4
112,인천,2016-02-09 08:00,-1.4,,1.3,73,1012.5,,0,-2.4
112,인천,2016-02-09 09:00,-.4,,.8,67,1013.4,,0,-.3
112,인천,2016-02-09 10:00,1.5,,1.5,59,1014.1,,0,3
112,인천,2016-02-09 11:00,2.9,,6.1,44,1014.4,,0,5.8
112,인천,2016-02-09 12:00,3.9,,4.3,45,1014.4,,0,9
112,인천,2016-02-09 13:00,4.8,,4.7,47,1014.1,,2,11.2
112,인천,2016-02-09 14:00,5,,6.1,45,1013.9,,1,10.1
112,인천,2016-02-09 15:00,5.9,,3.2,46,1013.9,,1,8.6
112,인천,2016-02-09 16:00,4.9,,4.7,60,1014,,1,4.9
112,인천,2016-02-09 17:00,4.5,,5.3,52,1014.3,,0,1.4
112,인천,2016-02-09 18:00,3.4,,4.4,60,1014.6,,0,-.4
112,인천,2016-02-09 19:00,2.6,,3.7,67,1015.1,,,-.5
112,인천,2016-02-09 20:00,2.3,,3.4,68,1015,,,-.6
112,인천,2016-02-09 21:00,1.6,,1.7,72,1015.3,,0,-.9
112,인천,2016-02-09 22:00,1.2,,2.6,67,1015.4,,,-1
112,인천,2016-02-09 23:00,.6,,2.4,76,1015.9,,,-1.3
112,인천,2016-02-10 00:00,0,,2.3,75,1016.4,,0,-1.6
112,인천,2016-02-10 01:00,-.5,,2.1,78,1016.5,,,-1.8
112,인천,2016-02-10 02:00,-.7,,2.1,63,1016.6,,,-2
112,인천,2016-02-10 03:00,-1,,2.1,56,1016.7,,0,-2.3
112,인천,2016-02-10 04:00,-1.4,,2,54,1016.4,,0,-2.4
112,인천,2016-02-10 05:00,-1.5,,1.2,59,1016.4,,0,-2.6
112,인천,2016-02-10 06:00,-2.1,,.5,60,1016.6,,0,-2.8
112,인천,2016-02-10 07:00,-2.1,,1,60,1017,,0,-2.8
112,인천,2016-02-10 08:00,-1.9,,1.5,67,1017.6,,0,-2.6
112,인천,2016-02-10 09:00,.7,,2.2,64,1017.9,,0,-.1
112,인천,2016-02-10 10:00,3.3,,2,56,1018.2,,0,3.1
112,인천,2016-02-10 11:00,4.9,,2.4,44,1018.5,,0,6.4
112,인천,2016-02-10 12:00,6.5,,1.6,53,1018.2,,0,9.3
112,인천,2016-02-10 13:00,7.3,,2.4,46,1017.5,,0,11.1
112,인천,2016-02-10 14:00,7.2,,2.8,45,1016.7,,0,10.9
112,인천,2016-02-10 15:00,8.2,,2.2,39,1016.4,,0,9.9
112,인천,2016-02-10 16:00,7.9,,2.1,41,1016.2,,0,6.5
112,인천,2016-02-10 17:00,8,,1.5,38,1016.2,,0,2
112,인천,2016-02-10 18:00,6.1,,1.8,46,1016.3,,0,-.4
112,인천,2016-02-10 19:00,4.7,,2.1,52,1016.6,,,-.3
112,인천,2016-02-10 20:00,4.2,,1.6,50,1016.4,,,-.6
112,인천,2016-02-10 21:00,4.2,,2.4,48,1016.8,,0,-.6
112,인천,2016-02-10 22:00,3.6,,2.3,54,1017.1,,,-.7
112,인천,2016-02-10 23:00,4.3,,2.7,50,1016.9,,,-.6
112,인천,2016-02-11 00:00,4.6,,2.8,46,1017,,0,-.6
112,인천,2016-02-11 01:00,4.5,,3.4,48,1016.6,,,-.6
112,인천,2016-02-11 02:00,4.3,,2.9,42,1016.8,,,-.6
112,인천,2016-02-11 03:00,4.1,,3.4,44,1017,,0,-.6
112,인천,2016-02-11 04:00,4.2,,3.3,40,1016.8,,0,-.5
112,인천,2016-02-11 05:00,4.2,,3.3,39,1016.6,,0,-.5
112,인천,2016-02-11 06:00,4.1,,2.9,40,1016.8,,0,-.7
112,인천,2016-02-11 07:00,4,,3.9,40,1016.7,,1,-.6
112,인천,2016-02-11 08:00,4.1,,3.5,40,1016.6,,1,-.4
112,인천,2016-02-11 09:00,5.1,,3.6,38,1016.8,,4,.3
112,인천,2016-02-11 10:00,7.6,,2.5,33,1016.7,,4,2.6
112,인천,2016-02-11 11:00,10.3,,2.9,28,1016.6,,4,4.7
112,인천,2016-02-11 12:00,11.9,,3.9,26,1015.9,,7,5.1
112,인천,2016-02-11 13:00,13.3,,2.9,25,1015.2,,8,7.8
112,인천,2016-02-11 14:00,14.4,,4.7,30,1014.2,,8,9.7
112,인천,2016-02-11 15:00,14,,3.8,32,1013.9,,10,7.4
112,인천,2016-02-11 16:00,14,,4.6,34,1013.5,,10,6.5
112,인천,2016-02-11 17:00,14.1,,4.5,34,1013,,10,5.4
112,인천,2016-02-11 18:00,13.6,,4.4,32,1012.6,,10,4
112,인천,2016-02-11 19:00,13,,4.1,33,1012.7,,,2.9
112,인천,2016-02-11 20:00,12.6,,4.9,33,1012.4,,,2.8
112,인천,2016-02-11 21:00,12.8,,6.1,36,1012.7,,10,3.1
112,인천,2016-02-11 22:00,11.9,,4.7,46,1012.6,,10,3.2
112,인천,2016-02-11 23:00,11.9,,3.8,49,1012.9,,10,3.2
112,인천,2016-02-12 00:00,8.8,2.4,4.8,95,1012.7,,10,3.6
112,인천,2016-02-12 01:00,9,,5.3,89,1012,,10,3.7
112,인천,2016-02-12 02:00,8.9,,6,89,1011.4,,10,4.1
112,인천,2016-02-12 03:00,8.4,2.6,3.4,98,1011.5,,10,4
112,인천,2016-02-12 04:00,8,,6,98,1010.3,,10,4.1
112,인천,2016-02-12 05:00,7.9,,6.5,98,1009.6,,10,4.1
112,인천,2016-02-12 06:00,7.6,5.2,6.7,98,1009,,10,4
112,인천,2016-02-12 07:00,7.6,,6.2,98,1008.8,,10,4.2
112,인천,2016-02-12 08:00,7.8,,4.8,98,1009.2,,10,4.2
112,인천,2016-02-12 09:00,8.1,3.1,5.2,98,1009.3,,10,4.3
112,인천,2016-02-12 10:00,8.5,,4.6,98,1009.1,,10,4.9
112,인천,2016-02-12 11:00,8.9,,2.9,98,1009,,10,5.2
112,인천,2016-02-12 12:00,9.3,.9,3,98,1008.5,,10,5.7
112,인천,2016-02-12 13:00,9.9,,3.9,98,1007.8,,10,6.6
112,인천,2016-02-12 14:00,10.2,,1.8,98,1007.4,,10,6.3
112,인천,2016-02-12 15:00,10.6,1,2.8,98,1006.7,,10,6.8
112,인천,2016-02-12 16:00,11,,2,98,1006.6,,10,7
112,인천,2016-02-12 17:00,11.2,,2.3,98,1006.6,,10,6.9
112,인천,2016-02-12 18:00,11.2,.2,2.4,98,1007,,10,6.6
112,인천,2016-02-12 19:00,11,,1,98,1007.4,,10,6.3
112,인천,2016-02-12 20:00,11,,1.9,98,1007.3,,10,6.4
112,인천,2016-02-12 21:00,11,0,2.1,98,1007.3,,10,6.4
112,인천,2016-02-12 22:00,11.1,,1.5,98,1007,,10,6.3
112,인천,2016-02-12 23:00,11.1,,2,98,1006.5,,10,6.5
112,인천,2016-02-13 00:00,11.2,.2,1.5,98,1006.5,,10,6.5
112,인천,2016-02-13 01:00,11.2,,2.5,98,1006.1,,10,6.7
112,인천,2016-02-13 02:00,11.3,,1.5,98,1005.7,,10,6.8
112,인천,2016-02-13 03:00,10.4,1.3,1.1,98,1005.3,,10,6.7
112,인천,2016-02-13 04:00,10.9,,1.6,98,1004.5,,10,6.9
112,인천,2016-02-13 05:00,10.6,,2.5,98,1003.9,,10,6.9
112,인천,2016-02-13 06:00,10.8,.8,.6,98,1003.7,,10,6.9
112,인천,2016-02-13 07:00,10.8,,1.8,98,1003.5,,10,7
112,인천,2016-02-13 08:00,11,,2.5,98,1003.1,,9,7
112,인천,2016-02-13 09:00,11.4,.1,2.5,98,1003.1,,9,8.3
112,인천,2016-02-13 10:00,12.1,,3,98,1002.8,,10,9.8
112,인천,2016-02-13 11:00,13.4,,2.8,98,1002,,10,12.3
112,인천,2016-02-13 12:00,14,,5,98,1000,,10,12.9
112,인천,2016-02-13 13:00,14.1,,4.6,98,998,,10,12.2
112,인천,2016-02-13 14:00,15.2,,4.7,98,995.8,,10,13.6
112,인천,2016-02-13 15:00,15.5,0,4.9,98,993.7,,10,12.6
112,인천,2016-02-13 16:00,15,,4.7,98,992.2,,10,11.8
112,인천,2016-02-13 17:00,14.5,,4.8,98,991.1,,10,11.3
112,인천,2016-02-13 18:00,14.5,5.1,4.3,98,991.6,,10,11.3
112,인천,2016-02-13 19:00,11.4,,4.6,98,992.1,,10,10.6
112,인천,2016-02-13 20:00,8.6,,4.6,98,992.3,,10,9.4
112,인천,2016-02-13 21:00,7.8,14.4,3.8,98,992.4,,10,8.5
112,인천,2016-02-13 22:00,6.1,,3.4,98,992.4,,10,7.6
112,인천,2016-02-13 23:00,5.5,,4,98,993,,10,6.9
112,인천,2016-02-14 00:00,3.8,.2,5.2,98,994.3,,10,5.8
112,인천,2016-02-14 01:00,2.4,,5.8,98,996,,,4.8
112,인천,2016-02-14 02:00,1.8,,5.7,98,997.6,,,4.1
112,인천,2016-02-14 03:00,1.1,,3.7,98,998.4,,9,3.7
112,인천,2016-02-14 04:00,.3,,4.7,98,999.1,,9,3
112,인천,2016-02-14 05:00,-.5,,5.1,98,999.3,,9,2.3
112,인천,2016-02-14 06:00,-1,,6.6,98,1000,,10,1.6
112,인천,2016-02-14 07:00,-1.4,,6.1,98,1001,,10,1
112,인천,2016-02-14 08:00,-1.7,,6.3,98,1001.9,,10,.7
112,인천,2016-02-14 09:00,-1.8,,5.1,92,1003.5,,10,.7
112,인천,2016-02-14 10:00,-1.9,,7,87,1004,,10,.9
112,인천,2016-02-14 11:00,-2,,5.8,85,1005.5,,10,1.1
112,인천,2016-02-14 12:00,-2.2,,6.3,78,1006.1,,10,2.2
112,인천,2016-02-14 13:00,-1.8,,6,73,1005.9,,8,7.6
112,인천,2016-02-14 14:00,-2.5,,7.5,70,1005.7,,8,3.8
112,인천,2016-02-14 15:00,-2.8,,7.7,71,1006.2,,10,2.3
112,인천,2016-02-14 16:00,-3,,7.2,75,1007,,10,1.3
112,인천,2016-02-14 17:00,-3,,7.4,68,1008.2,,7,.5
112,인천,2016-02-14 18:00,-3.3,,7.3,68,1009,,4,.1
112,인천,2016-02-14 19:00,-3.3,,7.4,66,1009.5,,,0
112,인천,2016-02-14 20:00,-3.6,,6.9,75,1010,,,0
112,인천,2016-02-14 21:00,-4.2,,6.3,71,1010.8,,3,-.1
112,인천,2016-02-14 22:00,-4.9,,6.4,69,1011.4,,,-.4
112,인천,2016-02-14 23:00,-5.5,,7.7,65,1011.7,,,-.8
112,인천,2016-02-15 00:00,-5.8,,6.3,67,1012.2,,2,-1
112,인천,2016-02-15 01:00,-6.2,,6.5,67,1012.5,,,-1.3
112,인천,2016-02-15 02:00,-6.7,,7.6,62,1012.8,,,-1.6
112,인천,2016-02-15 03:00,-7.3,,8.1,59,1013.2,,0,-2
112,인천,2016-02-15 04:00,-7.7,,8,59,1013,,0,-2.3
112,인천,2016-02-15 05:00,-8.2,,5.3,63,1013.1,,0,-2.4
112,인천,2016-02-15 06:00,-8.5,,5.1,62,1013.4,,0,-2.6
112,인천,2016-02-15 07:00,-8.6,,5.4,63,1013.8,,0,-2.8
112,인천,2016-02-15 08:00,-8.4,,7.4,46,1014.4,,0,-3
112,인천,2016-02-15 09:00,-7.8,,6.8,46,1015.1,,0,-1.1
112,인천,2016-02-15 10:00,-6.9,,3.9,47,1015.1,,0,-.1
112,인천,2016-02-15 11:00,-6.1,,4.5,44,1014.8,,0,0
112,인천,2016-02-15 12:00,-5.4,,5.2,42,1014.2,,0,.4
112,인천,2016-02-15 13:00,-4.4,,4.3,49,1012.8,,0,1.6
112,인천,2016-02-15 14:00,-3.5,,4.4,46,1011.8,,0,2
112,인천,2016-02-15 15:00,-3.4,,5.8,50,1011.2,,0,1.5
112,인천,2016-02-15 16:00,-2.6,,4,55,1010.8,,0,.4
112,인천,2016-02-15 17:00,-2.5,,3.2,58,1010.6,,0,-.1
112,인천,2016-02-15 18:00,-3.7,,3.9,63,1010.9,,1,-.1
112,인천,2016-02-15 19:00,-4.1,,3.2,71,1011.3,,,-.1
112,인천,2016-02-15 20:00,-3.3,,4.8,75,1011.5,,8,-.1
112,인천,2016-02-15 21:00,-3.4,0,4.8,94,1011.9,,8,-.2
112,인천,2016-02-15 22:00,-3.3,,3.6,98,1012.3,0,9,-.1
112,인천,2016-02-15 23:00,-3.1,,2.6,98,1012.4,.4,6,-.1
112,인천,2016-02-16 00:00,-3.1,.4,4.3,78,1012.1,.5,6,-.1
112,인천,2016-02-16 01:00,-3.5,,4.3,69,1011.9,.3,,-.1
112,인천,2016-02-16 02:00,-3.7,,4.3,78,1011.7,.3,,-.2
112,인천,2016-02-16 03:00,-4,,2.7,81,1011.4,.3,0,-.2
112,인천,2016-02-16 04:00,-4.8,,.9,82,1011.1,.3,0,-.3
112,인천,2016-02-16 05:00,-5.3,,0,80,1010.7,.2,0,-.4
112,인천,2016-02-16 06:00,-4.7,,2.2,83,1010.3,.1,0,-.4
112,인천,2016-02-16 07:00,-4.2,,2.5,86,1010,.1,8,-.4
112,인천,2016-02-16 08:00,-3.3,,3.3,86,1010.1,.1,8,-.2
112,인천,2016-02-16 09:00,-2.2,0,4.2,94,1009.8,.1,8,-.2
112,인천,2016-02-16 10:00,-1.7,,4.3,98,1009.4,.6,9,-.1
112,인천,2016-02-16 11:00,.2,,4.4,98,1008.7,.4,7,0
112,인천,2016-02-16 12:00,.6,.4,4.6,98,1008.3,.2,9,0
112,인천,2016-02-16 13:00,.5,,6.7,98,1007.5,,7,0
112,인천,2016-02-16 14:00,-.1,,6.1,98,1006.9,.3,9,0
112,인천,2016-02-16 15:00,1.8,.5,6,67,1006.7,,7,.4
112,인천,2016-02-16 16:00,1.8,,6.3,59,1007,,6,1
112,인천,2016-02-16 17:00,1.1,,6.4,69,1007.6,,5,0
112,인천,2016-02-16 18:00,.2,,6.2,66,1008.4,,1,0
112,인천,2016-02-16 19:00,-.5,,3.9,64,1009.2,,,0
112,인천,2016-02-16 20:00,-.7,,4.4,68,1010.1,,,-.1
112,인천,2016-02-16 21:00,-.7,,5.7,63,1011.1,,0,-.1
112,인천,2016-02-16 22:00,-.8,,4.3,71,1011.8,,,-.2
112,인천,2016-02-16 23:00,-1,,3.3,75,1012.3,,,-.4
112,인천,2016-02-17 00:00,-.9,,4.2,70,1012.7,,0,-.5
112,인천,2016-02-17 01:00,-.8,,3.8,73,1013,,,-.6
112,인천,2016-02-17 02:00,-.7,,4.4,73,1013.6,,,-.7
112,인천,2016-02-17 03:00,-.7,,4.5,72,1013.8,,0,-.8
112,인천,2016-02-17 04:00,-.7,,5,73,1013.7,,0,-.9
112,인천,2016-02-17 05:00,-.8,,3.4,71,1014.1,,0,-1
112,인천,2016-02-17 06:00,-.8,,2.8,70,1014.5,,0,-1.1
112,인천,2016-02-17 07:00,-.9,,2.8,71,1014.7,,0,-1.1
112,인천,2016-02-17 08:00,-.4,,2.3,65,1015.6,,0,-.9
112,인천,2016-02-17 09:00,.5,,3.4,67,1016.3,,0,-.1
112,인천,2016-02-17 10:00,1.1,,2.9,55,1016.8,,0,0
112,인천,2016-02-17 11:00,1.9,,3.6,44,1016.7,,0,1.3
112,인천,2016-02-17 12:00,2.8,,3.5,47,1016.5,,0,3.3
112,인천,2016-02-17 13:00,4.5,,2.9,47,1016,,0,6.8
112,인천,2016-02-17 14:00,4.3,,4.1,49,1015.6,,0,8.1
112,인천,2016-02-17 15:00,4.5,,4.2,50,1015.6,,0,7.3
112,인천,2016-02-17 16:00,4.2,,4.4,49,1015.5,,0,4.5
112,인천,2016-02-17 17:00,3.9,,3.6,60,1015.2,,0,1.9
112,인천,2016-02-17 18:00,2.8,,3.6,65,1015.3,,0,.4
112,인천,2016-02-17 19:00,2.1,,2.5,77,1015.6,,,.1
112,인천,2016-02-17 20:00,1.9,,2.6,85,1016.1,,,0
112,인천,2016-02-17 21:00,1.7,,2.5,92,1016.4,,0,0
112,인천,2016-02-17 22:00,1.6,,2.8,93,1016.3,,,0
112,인천,2016-02-17 23:00,1.6,,3.5,89,1016.1,,,0
112,인천,2016-02-18 00:00,1.5,,3.5,85,1015.6,,5,-.1
112,인천,2016-02-18 01:00,1.9,,4,83,1015.5,,,-.1
112,인천,2016-02-18 02:00,1.8,,4,85,1015,,,0
112,인천,2016-02-18 03:00,1.1,,2.8,90,1014.8,,0,-.1
112,인천,2016-02-18 04:00,.9,,3.1,93,1014.1,,0,-.1
112,인천,2016-02-18 05:00,.6,,3.3,95,1013.4,,0,-.2
112,인천,2016-02-18 06:00,.8,,3.8,94,1013,,0,-.2
112,인천,2016-02-18 07:00,.3,,3.8,96,1012.7,,4,-.3
112,인천,2016-02-18 08:00,.8,,4.9,97,1013.1,,4,-.2
112,인천,2016-02-18 09:00,2.1,,5.5,92,1013,,4,0
112,인천,2016-02-18 10:00,3,,5.4,90,1012.9,,6,0
112,인천,2016-02-18 11:00,3.6,,5.6,90,1012.3,,9,0
112,인천,2016-02-18 12:00,5,,3.9,85,1011.8,,9,.6
112,인천,2016-02-18 13:00,6.4,,5.7,79,1011.1,,8,5.5
112,인천,2016-02-18 14:00,7.1,,6.4,76,1010.9,,8,7.5
112,인천,2016-02-18 15:00,7,,7,80,1010.4,,8,7.4
112,인천,2016-02-18 16:00,7.1,,5.9,84,1010.3,,7,6.1
112,인천,2016-02-18 17:00,6.8,,6.3,85,1010.6,,6,4.7
112,인천,2016-02-18 18:00,6.2,,5.4,88,1010.9,,6,3.1
112,인천,2016-02-18 19:00,5.6,,5.1,94,1011.4,,,2
112,인천,2016-02-18 20:00,5.8,,5.9,96,1011.4,,,2.6
112,인천,2016-02-18 21:00,5.5,,5.1,98,1011.7,,7,2.7
112,인천,2016-02-18 22:00,5.2,,5.4,98,1012.3,,,2
112,인천,2016-02-18 23:00,4.4,,5.6,94,1013.5,,,1.2
112,인천,2016-02-19 00:00,3.6,,4,88,1013.7,,0,.4
112,인천,2016-02-19 01:00,2.9,,3.3,98,1014.4,,,0
112,인천,2016-02-19 02:00,2.6,,3.5,98,1015.2,,,.1
112,인천,2016-02-19 03:00,2.5,,3.7,98,1015.7,,0,.1
112,인천,2016-02-19 04:00,2.1,,2.7,98,1015.7,,0,.1
112,인천,2016-02-19 05:00,1.6,,1.2,98,1016.2,,0,.1
112,인천,2016-02-19 06:00,1.2,,1.8,98,1016.7,,0,0
112,인천,2016-02-19 07:00,1.4,,2.7,98,1017.9,,7,0
112,인천,2016-02-19 08:00,1.4,,1.6,94,1018.9,,9,0
112,인천,2016-02-19 09:00,1.6,,1.7,90,1018.8,,9,0
112,인천,2016-02-19 10:00,2.8,,.6,84,1019.1,,10,.2
112,인천,2016-02-19 11:00,3.5,,1.4,71,1019.4,,10,3.8
112,인천,2016-02-19 12:00,3.7,,1,75,1019.7,,10,4.6
112,인천,2016-02-19 13:00,3.2,,2.4,73,1019,,10,4.2
112,인천,2016-02-19 14:00,3.2,,2.4,57,1018.8,,10,3.8
112,인천,2016-02-19 15:00,3.7,,1.3,43,1018.4,,10,4.5
112,인천,2016-02-19 16:00,3.9,,.8,47,1017.5,,10,4.2
112,인천,2016-02-19 17:00,4.6,,2.3,54,1017.3,,10,3.4
112,인천,2016-02-19 18:00,3.9,,2.1,64,1018,,10,2.3
112,인천,2016-02-19 19:00,3.1,,2.8,74,1018.6,,,1.3
112,인천,2016-02-19 20:00,2.7,,2.6,55,1018.6,,,.4
112,인천,2016-02-19 21:00,2.5,,2.4,54,1019.2,,8,.2
112,인천,2016-02-19 22:00,2.4,,1.9,50,1019.7,,,.1
112,인천,2016-02-19 23:00,1.9,,2.3,53,1019.6,,,.1
112,인천,2016-02-20 00:00,1.8,,3.5,49,1019.2,,8,.1
