지점,지점명,일시,기온(°C),강수량(mm),풍속(m/s),습도(%),현지기압(hPa),적설(cm),전운량(10분위),지면온도(°C)
112,인천,2024-03-23 09:00,8,,1.9,95,1007.6,,10,9.7
112,인천,2024-03-23 10:00,8.3,,1.4,92,1008.6,,10,10.4
112,인천,2024-03-23 11:00,10,,2.3,85,1008.8,,7,14.2
112,인천,2024-03-23 12:00,11.6,,2.7,76,1009.1,,4,18.9
112,인천,2024-03-23 13:00,13.5,,3.5,62,1008.6,,2,21.6
112,인천,2024-03-23 14:00,14.9,,3.3,58,1008,,2,22.9
112,인천,2024-03-23 15:00,15.8,,2.1,56,1007.7,,3,22.9
112,인천,2024-03-23 16:00,16,,2.7,47,1007.2,,3,21
112,인천,2024-03-23 17:00,15.9,,2.5,44,1006.8,,6,17.7
112,인천,2024-03-23 18:00,14.7,,2.8,54,1007.6,,8,14.7
112,인천,2024-03-23 19:00,12.7,,3.2,59,1008.1,,6,12.1
112,인천,2024-03-23 20:00,11.5,,3.4,62,1008.8,,8,10.8
112,인천,2024-03-23 21:00,11,,2.2,67,1009,,8,9.9
112,인천,2024-03-23 22:00,10.9,,2.4,66,1009,,9,9.3
112,인천,2024-03-23 23:00,11,,2.2,62,1009.2,,6,8.8
112,인천,2024-03-24 00:00,10.7,,2.4,62,1008.7,,9,8.3
112,인천,2024-03-24 01:00,10.7,,3.1,58,1008.4,,8,7.9
112,인천,2024-03-24 02:00,10.5,,1.9,57,1008.3,,9,7.6
112,인천,2024-03-24 03:00,10.2,,2.7,57,1007.9,,9,7.2
112,인천,2024-03-24 04:00,9.9,,3,60,1007.5,,9,7.1
112,인천,2024-03-24 05:00,9.3,,3.5,61,1007.7,,9,6.9
112,인천,2024-03-24 06:00,9.2,,2.3,62,1008.2,,8,6.7
112,인천,2024-03-24 07:00,8.9,,2.4,66,1009,,8,6.7
112,인천,2024-03-24 08:00,9.6,,3.2,64,1009.7,,8,8
112,인천,2024-03-24 09:00,12.4,,3.4,53,1010.2,,8,10.3
112,인천,2024-03-24 10:00,15.4,,2.8,46,1010.1,,3,13.9
112,인천,2024-03-24 11:00,17.9,,3.7,38,1010.1,,4,19.6
112,인천,2024-03-24 12:00,20.2,,1.9,33,1009.7,,7,23.7
112,인천,2024-03-24 13:00,21.5,,1.9,30,1008.7,,7,24.9
112,인천,2024-03-24 14:00,20.3,,3.2,30,1007.5,,5,23.2
112,인천,2024-03-24 15:00,20.7,,3.5,30,1006.9,,2,23.8
112,인천,2024-03-24 16:00,21,,2.4,29,1006.3,,0,22.5
112,인천,2024-03-24 17:00,19.8,,2.5,34,1005.9,,0,19.4
112,인천,2024-03-24 18:00,17.6,,2.5,40,1006.3,,0,16.2
112,인천,2024-03-24 19:00,16.6,,3.2,41,1006.3,,0,13.9
112,인천,2024-03-24 20:00,15.4,,3,44,1006.7,,0,12.4
112,인천,2024-03-24 21:00,14.6,,1.6,48,1007.3,,0,11.4
112,인천,2024-03-24 22:00,15.2,,2,45,1007.6,,0,10.8
112,인천,2024-03-24 23:00,13,,3.7,56,1008.1,,0,10
112,인천,2024-03-25 00:00,12.9,,3.2,55,1008,,8,9.7
112,인천,2024-03-25 01:00,12.5,,2.7,56,1007.7,,8,9.3
112,인천,2024-03-25 02:00,12.9,,2.8,50,1007.2,,9,9.4
112,인천,2024-03-25 03:00,13,,2.5,48,1006.8,,9,9.7
112,인천,2024-03-25 04:00,13.1,,3.9,46,1005.9,,9,9.5
112,인천,2024-03-25 05:00,12.4,,2,50,1006.7,,9,9.3
112,인천,2024-03-25 06:00,12.1,,2.9,48,1006.9,,9,9.1
112,인천,2024-03-25 07:00,12.1,,2.5,45,1006.9,,9,9.4
112,인천,2024-03-25 08:00,12.5,,2.4,43,1008.3,,9,9.9
112,인천,2024-03-25 09:00,13.1,,.8,43,1008.7,,10,11.3
112,인천,2024-03-25 10:00,13.6,,3.8,41,1008.3,,10,13.2
112,인천,2024-03-25 11:00,13.2,,5.7,38,1007.7,,10,13.1
112,인천,2024-03-25 12:00,12.9,,6.1,41,1007.6,,10,12.9
112,인천,2024-03-25 13:00,12.2,,4.7,56,1008.2,,10,11.5
112,인천,2024-03-25 14:00,9.8,,5.4,79,1006.9,,10,11.5
112,인천,2024-03-25 15:00,10.2,3.1,5.5,76,1006.5,,10,11.6
112,인천,2024-03-25 16:00,10,,6.5,76,1006.7,,10,12.2
112,인천,2024-03-25 17:00,9.6,,4.3,79,1007.2,,10,11.1
112,인천,2024-03-25 18:00,9.3,.3,5.8,79,1007.2,,10,10.2
112,인천,2024-03-25 19:00,9,,4.9,81,1007,,10,9.5
112,인천,2024-03-25 20:00,8.7,,4.5,80,1007.4,,10,9
112,인천,2024-03-25 21:00,8.4,.3,5,79,1007.9,,10,8.7
112,인천,2024-03-25 22:00,7.7,,6.1,83,1006.8,,10,8.3
112,인천,2024-03-25 23:00,7.3,,6.4,82,1006.6,,10,8
112,인천,2024-03-26 00:00,6.9,.9,4.7,82,1006.3,,10,7.7
112,인천,2024-03-26 01:00,6.5,,3.4,87,1006.6,,10,7.5
112,인천,2024-03-26 02:00,5.8,,5.3,88,1006.4,,10,7.1
112,인천,2024-03-26 03:00,5.1,4.1,3.7,90,1006.4,,10,6.9
112,인천,2024-03-26 04:00,4.3,,4.7,90,1006.7,,10,6.4
112,인천,2024-03-26 05:00,3.5,,5.2,91,1007.1,,10,6
112,인천,2024-03-26 06:00,3.2,4.6,3.9,93,1008.4,,10,5.7
112,인천,2024-03-26 07:00,2.4,,4.7,95,1009.6,,10,5.3
112,인천,2024-03-26 08:00,2.1,,4.7,95,1010.3,,10,5.4
112,인천,2024-03-26 09:00,2.8,3.2,3.3,95,1011.4,,10,6.9
112,인천,2024-03-26 10:00,4.2,,3.8,92,1011.8,,9,9.3
112,인천,2024-03-26 11:00,5.4,,3.8,88,1012.2,,8,13.4
112,인천,2024-03-26 12:00,7.3,0,3.1,78,1012.2,,6,17.9
112,인천,2024-03-26 13:00,8.4,,4,74,1012.8,,7,18.8
112,인천,2024-03-26 14:00,9.6,,3.2,69,1012.3,,3,22.4
112,인천,2024-03-26 15:00,10.5,,1.9,63,1012.1,,4,21
112,인천,2024-03-26 16:00,11,,2.6,61,1012.2,,7,18.5
112,인천,2024-03-26 17:00,9.3,,3.1,70,1012.7,,8,14.2
112,인천,2024-03-26 18:00,9.2,,2.6,72,1013,,7,12.2
112,인천,2024-03-26 19:00,8.4,,2.4,75,1013.6,,0,10.4
112,인천,2024-03-26 20:00,7,,2.8,81,1014,,0,8.7
112,인천,2024-03-26 21:00,6.5,,3.3,85,1014.6,,0,7.9
112,인천,2024-03-26 22:00,6.3,,.5,83,1015.3,,0,7.4
112,인천,2024-03-26 23:00,6.1,,1.4,86,1015.8,,0,7
112,인천,2024-03-27 00:00,5.8,,.8,88,1015.5,,0,6.4
112,인천,2024-03-27 01:00,5.5,,.9,88,1015.7,,0,5.9
112,인천,2024-03-27 02:00,5.6,,1.4,90,1015.8,,5,5.9
112,인천,2024-03-27 03:00,5.6,,2.7,93,1016,,0,5.8
112,인천,2024-03-27 04:00,5.2,,1,92,1015.6,,0,5.3
112,인천,2024-03-27 05:00,4.9,,.3,91,1015.6,,5,5
112,인천,2024-03-27 06:00,4.9,,1.3,94,1015.6,,2,4.7
112,인천,2024-03-27 07:00,5.2,,2,95,1015.8,,0,5
112,인천,2024-03-27 08:00,6.6,,2.7,92,1015.6,,0,6.4
112,인천,2024-03-27 09:00,8.5,,2.4,84,1016.1,,0,8.9
112,인천,2024-03-27 10:00,10,,3.6,74,1016.2,,0,12.6
112,인천,2024-03-27 11:00,11.5,,2.7,67,1016.1,,2,16.5
112,인천,2024-03-27 12:00,12.3,,3.4,61,1015.6,,4,19.1
112,인천,2024-03-27 13:00,12.3,,2.8,61,1015.2,,8,19.6
112,인천,2024-03-27 14:00,13,,3,58,1014.5,,8,20
112,인천,2024-03-27 15:00,13.6,,1.7,60,1014,,8,19.2
112,인천,2024-03-27 16:00,12.4,,2.3,63,1014,,9,17.5
112,인천,2024-03-27 17:00,11.2,,2.7,64,1013.5,,8,14.9
112,인천,2024-03-27 18:00,10.4,,2.4,65,1013,,9,12.9
112,인천,2024-03-27 19:00,9.5,,2.4,70,1012.6,,8,10.9
112,인천,2024-03-27 20:00,8.7,,1.3,74,1012.3,,8,9.9
112,인천,2024-03-27 21:00,9,,.7,74,1012.4,,9,9.5
112,인천,2024-03-27 22:00,8.7,,1.2,76,1012.2,,8,9.3
112,인천,2024-03-27 23:00,9,,1.5,76,1011.4,,9,9.1
112,인천,2024-03-28 00:00,9.4,,2,76,1010.7,,9,9.2
112,인천,2024-03-28 01:00,9.7,,2.4,76,1010.4,,10,9.1
112,인천,2024-03-28 02:00,9.6,,.8,76,1009.3,,10,9
112,인천,2024-03-28 03:00,9.8,,1.1,76,1008.6,,10,9.2
112,인천,2024-03-28 04:00,9.8,,1.2,77,1007.3,,10,9.2
112,인천,2024-03-28 05:00,9.7,,2.4,81,1006.6,,10,9.1
112,인천,2024-03-28 06:00,9.6,.2,2.3,83,1005.6,,10,9
112,인천,2024-03-28 07:00,9.5,,2.5,83,1004.5,,10,9
112,인천,2024-03-28 08:00,9.6,,3.7,85,1004.3,,10,9.4
112,인천,2024-03-28 09:00,9.9,.3,3.4,86,1004,,10,10.5
112,인천,2024-03-28 10:00,10.3,,2.7,82,1003.1,,10,11.3
112,인천,2024-03-28 11:00,10.6,,2.4,78,1002.3,,10,11.9
112,인천,2024-03-28 12:00,11.1,.1,3.8,77,1001.4,,10,12.8
112,인천,2024-03-28 13:00,11.5,,3.6,73,1000.5,,10,14.7
112,인천,2024-03-28 14:00,11.4,,2.6,80,999.2,,10,14.6
112,인천,2024-03-28 15:00,12.5,0,1.1,76,998,,10,16.3
112,인천,2024-03-28 16:00,12.6,,2.1,74,997.5,,10,15.8
112,인천,2024-03-28 17:00,12.3,,2.2,75,997.1,,10,14.6
112,인천,2024-03-28 18:00,10.9,,2.9,82,997.3,,10,12.6
112,인천,2024-03-28 19:00,10,,2.7,86,997.8,,10,11.4
112,인천,2024-03-28 20:00,9.6,,2.8,90,997.7,,9,10.6
112,인천,2024-03-28 21:00,8.9,0,3.3,89,998.1,,9,10.2
112,인천,2024-03-28 22:00,8.6,,4.5,88,999,,0,9.2
112,인천,2024-03-28 23:00,6.9,,4,88,999.4,,0,8
112,인천,2024-03-29 00:00,6.1,,3.6,89,999.5,,2,7.1
112,인천,2024-03-29 01:00,5.7,,2.9,89,998.8,,0,6.5
112,인천,2024-03-29 02:00,5.5,,2.7,83,999.1,,0,6.1
112,인천,2024-03-29 03:00,5.5,,3.1,78,998.8,,0,5.6
112,인천,2024-03-29 04:00,5.5,,2.3,78,997.9,,0,5.7
112,인천,2024-03-29 05:00,5.7,,4.6,84,997.7,,9,5.9
112,인천,2024-03-29 06:00,5.9,,4,84,996.5,,8,6.2
112,인천,2024-03-29 07:00,5.8,,5,77,995.2,,8,6.2
112,인천,2024-03-29 08:00,6,,3.5,74,995.5,,9,7.3
112,인천,2024-03-29 09:00,6.3,0,2.5,79,996.1,,10,7.6
112,인천,2024-03-29 10:00,6.5,,3.5,90,996,,10,7.5
112,인천,2024-03-29 11:00,8.1,,5.9,92,995.4,,10,8
112,인천,2024-03-29 12:00,8.6,2,5.2,96,995.6,,10,8.8
112,인천,2024-03-29 13:00,8.7,,4.4,97,995.9,,10,9
112,인천,2024-03-29 14:00,9,,6.3,91,996.3,,10,10.7
112,인천,2024-03-29 15:00,9.8,0,4.8,85,997,,8,14.6
112,인천,2024-03-29 16:00,10.6,,3,82,997,,2,15.6
112,인천,2024-03-29 17:00,9.6,,3.8,81,997.5,,1,13.4
112,인천,2024-03-29 18:00,8.3,,3.3,85,998.5,,0,10.7
112,인천,2024-03-29 19:00,7.7,,5.6,73,999.7,,0,8
112,인천,2024-03-29 20:00,7.6,,4.7,58,1001.3,,0,6.4
112,인천,2024-03-29 21:00,7,,4,70,1003.1,,0,5.9
112,인천,2024-03-29 22:00,6.5,,1.9,72,1003.8,,0,5.5
112,인천,2024-03-29 23:00,5.5,,1.8,77,1004.1,,0,4.8
112,인천,2024-03-30 00:00,5.4,,2,79,1004.6,,0,4.6
112,인천,2024-03-30 01:00,5.5,,3.2,79,1005.2,,0,4.4
112,인천,2024-03-30 02:00,5.2,,3.4,84,1005.3,,0,4.3
112,인천,2024-03-30 03:00,5.3,,3.1,86,1004.7,,0,4.3
112,인천,2024-03-30 04:00,4.8,,3.2,81,1004.3,,0,4
112,인천,2024-03-30 05:00,4.4,,1.7,83,1004.4,,0,3.6
112,인천,2024-03-30 06:00,4,,2.2,83,1003.9,,0,3.4
112,인천,2024-03-30 07:00,3.9,,2.5,82,1003.8,,2,3.6
112,인천,2024-03-30 08:00,5.6,,2.6,68,1004.5,,6,5
112,인천,2024-03-30 09:00,7.8,,1.6,60,1004.8,,6,8.2
112,인천,2024-03-30 10:00,8.5,,1.9,52,1004.3,,9,10
112,인천,2024-03-30 11:00,10,,3.4,54,1002.6,,6,13.5
112,인천,2024-03-30 12:00,10.9,,2.2,52,1002.8,,6,16.6
112,인천,2024-03-30 13:00,13.4,,1.4,37,1001.5,,3,22
112,인천,2024-03-30 14:00,14.3,,2,31,1001.3,,7,20.9
112,인천,2024-03-30 15:00,13.1,,3.1,37,1000.7,,8,15.3
112,인천,2024-03-30 16:00,12.2,,4.5,50,1000.7,,8,14.3
112,인천,2024-03-30 17:00,11.7,,3.7,44,1000.5,,0,13.2
112,인천,2024-03-30 18:00,10.8,,2.8,48,1000.8,,0,11.2
112,인천,2024-03-30 19:00,9.1,,3.9,53,1002,,0,8.7
112,인천,2024-03-30 20:00,8,,2.6,67,1003.2,,0,7.7
112,인천,2024-03-30 21:00,8.2,,4.7,54,1004.4,,0,6.9
112,인천,2024-03-30 22:00,7.5,,3.5,52,1005.2,,0,6.1
112,인천,2024-03-30 23:00,6.9,,3.1,53,1006.1,,0,5.6
112,인천,2024-03-31 00:00,6.6,,2.8,52,1006.5,,4,5.2
112,인천,2024-03-31 01:00,6.5,,4.4,51,1006.6,,6,4.8
112,인천,2024-03-31 02:00,6.4,,3.3,49,1006.7,,6,4.7
112,인천,2024-03-31 03:00,5.8,,2.2,48,1006.2,,0,4.1
112,인천,2024-03-31 04:00,5.3,,2.1,46,1005.5,,0,3.7
112,인천,2024-03-31 05:00,5,,1.7,47,1005.5,,0,3.4
112,인천,2024-03-31 06:00,4.5,,.9,50,1005.7,,0,3
112,인천,2024-03-31 07:00,4.5,,1.3,52,1006.3,,0,3.3
112,인천,2024-03-31 08:00,5.9,,.8,48,1006.6,,0,4.5
112,인천,2024-03-31 09:00,7.8,,1.2,46,1007.1,,2,6.8
112,인천,2024-03-31 10:00,9.1,,1.5,43,1006.3,,1,10.8
112,인천,2024-03-31 11:00,10.6,,2.4,36,1005.7,,2,15.8
112,인천,2024-03-31 12:00,12.3,,2.7,28,1005.2,,2,18.9
112,인천,2024-03-31 13:00,13.9,,3.6,25,1004.2,,3,21.2
112,인천,2024-03-31 14:00,14.2,,4.7,23,1003.4,,6,20.7
112,인천,2024-03-31 15:00,14.1,,4.5,31,1002.3,,6,20.3
112,인천,2024-03-31 16:00,15.1,,3.5,24,1001.6,,7,19.1
112,인천,2024-03-31 17:00,15.3,,3.3,23,1001.2,,6,16.4
112,인천,2024-03-31 18:00,14.4,,2.2,28,1001.6,,9,13.6
112,인천,2024-03-31 19:00,12.1,,2.6,43,1002.1,,9,11.6
112,인천,2024-03-31 20:00,10.4,,2.5,48,1002.5,,9,10.3
112,인천,2024-03-31 21:00,9.4,,2.8,42,1003.2,,7,9.2
112,인천,2024-03-31 22:00,8.6,,4,53,1003.9,,0,7.8
112,인천,2024-03-31 23:00,8.4,,2.9,62,1004.2,,0,7.3
112,인천,2024-04-01 00:00,8.1,,1.9,54,1004.1,,0,6.8
112,인천,2024-04-01 01:00,8,,2.8,57,1005,,0,6.4
112,인천,2024-04-01 02:00,7.7,,2.7,54,1004.7,,0,6
112,인천,2024-04-01 03:00,7.4,,2.6,52,1004.7,,0,5.6
112,인천,2024-04-01 04:00,7.2,,1.8,53,1004.5,,0,5.4
112,인천,2024-04-01 05:00,6.8,,2.8,65,1005.1,,0,5.1
112,인천,2024-04-01 06:00,6.6,,2.1,61,1005.8,,0,4.9
112,인천,2024-04-01 07:00,6.6,,2.9,57,1006.6,,0,4.9
112,인천,2024-04-01 08:00,8.8,,1.3,48,1007.3,,0,5.9
112,인천,2024-04-01 09:00,11.4,,3.2,22,1007.6,,1,8
112,인천,2024-04-01 10:00,13.1,,2,22,1008,,2,12
112,인천,2024-04-01 11:00,14.4,,2.7,20,1007.9,,1,16.8
112,인천,2024-04-01 12:00,15.2,,3.1,24,1008.1,,0,19.5
112,인천,2024-04-01 13:00,14.7,,3.2,27,1007.3,,2,21.4
112,인천,2024-04-01 14:00,15.7,,2.4,23,1007,,1,23
112,인천,2024-04-01 15:00,16.1,,3.7,21,1006.8,,3,22.1
112,인천,2024-04-01 16:00,15,,2.8,23,1006.7,,4,19.3
112,인천,2024-04-01 17:00,14.3,,3.8,14,1006.6,,2,16.9
112,인천,2024-04-01 18:00,13.3,,3,17,1006.7,,0,13.4
112,인천,2024-04-01 19:00,11.8,,1.6,26,1006.2,,0,11.2
112,인천,2024-04-01 20:00,10.7,,2.1,29,1006.5,,0,9.9
112,인천,2024-04-01 21:00,10,,2,40,1006.6,,0,8.9
112,인천,2024-04-01 22:00,9.6,,2.2,41,1006.5,,0,8.3
112,인천,2024-04-01 23:00,9.4,,2.3,39,1006,,0,7.7
112,인천,2024-04-02 00:00,9.2,,2.1,40,1006.4,,3,7.3
112,인천,2024-04-02 01:00,9.4,,2,33,1006.3,,0,6.8
112,인천,2024-04-02 02:00,9.2,,1.5,31,1006.5,,0,6.4
112,인천,2024-04-02 03:00,9.1,,1,32,1006,,0,6.2
112,인천,2024-04-02 04:00,9.1,,1.7,34,1005.8,,4,6
112,인천,2024-04-02 05:00,8.9,,1.4,35,1006.1,,4,5.6
112,인천,2024-04-02 06:00,8.5,,1.8,37,1005.6,,5,5.5
112,인천,2024-04-02 07:00,8.8,,2.1,33,1006,,7,6
112,인천,2024-04-02 08:00,11,,2.2,30,1006.5,,3,7.3
112,인천,2024-04-02 09:00,14.9,,2.2,26,1006.6,,1,9.7
112,인천,2024-04-02 10:00,17.2,,1.3,29,1006.8,,1,13.9
112,인천,2024-04-02 11:00,18.9,,1.8,25,1006.7,,1,19.1
112,인천,2024-04-02 12:00,19.4,,3.8,24,1006.2,,7,21.3
112,인천,2024-04-02 13:00,18.7,,3.3,25,1005.5,,5,22
112,인천,2024-04-02 14:00,17.9,,3.6,48,1005.1,,3,23.5
112,인천,2024-04-02 15:00,17.1,,3.5,53,1004.6,,8,21.2
112,인천,2024-04-02 16:00,17.5,,1.7,56,1003.8,,8,20.7
112,인천,2024-04-02 17:00,17,,1.9,62,1003.2,,8,18.6
112,인천,2024-04-02 18:00,16.9,,1.3,62,1002.7,,6,16.8
112,인천,2024-04-02 19:00,15.1,,2.2,68,1002.3,,6,14.3
112,인천,2024-04-02 20:00,15.3,,2.4,69,1002.2,,7,13.1
112,인천,2024-04-02 21:00,14.4,,2.8,75,1001.9,,3,12.3
112,인천,2024-04-02 22:00,14.4,,3.7,71,1002,,7,11.7
112,인천,2024-04-02 23:00,14.7,,3.1,66,1001.5,,5,11.3
112,인천,2024-04-03 00:00,13.4,,3.2,70,1001,,7,10.8
112,인천,2024-04-03 01:00,13.7,,2.2,66,1000.5,,9,10.9
112,인천,2024-04-03 02:00,14.5,,2.4,57,999.8,,10,11.2
112,인천,2024-04-03 03:00,14.5,,2.8,57,999,,9,11
112,인천,2024-04-03 04:00,14.8,,1.7,55,998.6,,9,11
112,인천,2024-04-03 05:00,14.1,,2.3,56,998.6,,9,10.9
112,인천,2024-04-03 06:00,14.2,,3,54,998.2,,9,10.9
112,인천,2024-04-03 07:00,12.6,,2.5,61,998.7,,10,10.8
112,인천,2024-04-03 08:00,13.8,,1.7,60,998.8,,10,11.8
112,인천,2024-04-03 09:00,14.6,,2.1,53,998.7,,10,12.7
112,인천,2024-04-03 10:00,14.6,,2.7,54,998.6,,10,13.2
112,인천,2024-04-03 11:00,15.1,,1.8,52,998.8,,10,14
112,인천,2024-04-03 12:00,15.6,0,2.4,51,998.1,,10,15.1
112,인천,2024-04-03 13:00,16.7,0,3.2,49,997.3,,10,16.1
112,인천,2024-04-03 14:00,18.9,,3,47,996.7,,10,19.3
112,인천,2024-04-03 15:00,17.6,,2.9,48,996,,10,17.8
112,인천,2024-04-03 16:00,16.4,,3.3,52,996.3,,10,16.5
112,인천,2024-04-03 17:00,16.7,,2.6,49,996.3,,9,15.8
112,인천,2024-04-03 18:00,16.8,,2.3,47,996.7,,7,15
112,인천,2024-04-03 19:00,15.1,,3.3,52,997.7,,6,13.1
112,인천,2024-04-03 20:00,13.2,,2.8,64,999.1,,2,11.8
112,인천,2024-04-03 21:00,12.1,,3.4,69,1000.3,,2,10.9
112,인천,2024-04-03 22:00,11.8,,2.1,71,1001,,9,11
112,인천,2024-04-03 23:00,12.2,,1,67,1001.3,,9,11.1
112,인천,2024-04-04 00:00,12.1,,2,68,1001,,8,10.7
112,인천,2024-04-04 01:00,12,,1.4,69,1001.1,,8,10.2
112,인천,2024-04-04 02:00,11.4,,1.4,74,1001.5,,0,9.8
112,인천,2024-04-04 03:00,10.9,,2.8,67,1001.9,,7,9.6
112,인천,2024-04-04 04:00,11.3,,1.7,63,1002.3,,8,9.6
112,인천,2024-04-04 05:00,11.4,,2.6,61,1003,,8,9.7
112,인천,2024-04-04 06:00,11.4,,2.6,60,1004.1,,9,9.6
112,인천,2024-04-04 07:00,11.5,,2.2,60,1004.7,,9,9.8
112,인천,2024-04-04 08:00,12.8,,2.9,59,1005.4,,9,10.9
112,인천,2024-04-04 09:00,14.6,,3.5,54,1005.8,,4,13.4
112,인천,2024-04-04 10:00,16.4,,3.3,50,1006.1,,4,16.7
112,인천,2024-04-04 11:00,18.3,,1.2,46,1006.2,,4,21.6
112,인천,2024-04-04 12:00,18.9,,3.3,45,1006.5,,5,21.7
112,인천,2024-04-04 13:00,19.8,,2.3,47,1006.3,,2,25
112,인천,2024-04-04 14:00,19.5,,2.7,48,1006,,6,23.8
112,인천,2024-04-04 15:00,20.1,,3.1,48,1005.6,,3,24.9
112,인천,2024-04-04 16:00,19.2,,3.3,48,1005.7,,6,22.2
112,인천,2024-04-04 17:00,18.2,,2.6,50,1006.1,,8,18.7
112,인천,2024-04-04 18:00,16.7,,2.7,58,1006.5,,7,17
112,인천,2024-04-04 19:00,15.7,,2.7,60,1007.1,,6,15.1
112,인천,2024-04-04 20:00,14.4,,2.6,63,1007.9,,4,13.8
112,인천,2024-04-04 21:00,13,,2.7,68,1009,,4,12.6
112,인천,2024-04-04 22:00,13,,2.6,68,1009.7,,5,12
112,인천,2024-04-04 23:00,13.5,,2.8,60,1009.5,,7,11.7
112,인천,2024-04-05 00:00,13.8,,3.1,59,1009.8,,8,12.2
112,인천,2024-04-05 01:00,13.7,,5.2,51,1009.9,,9,12
112,인천,2024-04-05 02:00,13.3,,4,50,1009.8,,8,11.5
112,인천,2024-04-05 03:00,13,,3.4,51,1010,,9,11.5
112,인천,2024-04-05 04:00,12.8,,3.8,52,1010,,8,11.3
112,인천,2024-04-05 05:00,12.5,,3.9,52,1009.9,,8,11
112,인천,2024-04-05 06:00,12.4,,2,52,1010.2,,9,11.2
112,인천,2024-04-05 07:00,12.2,,3.3,51,1010.4,,8,11.3
112,인천,2024-04-05 08:00,12.5,,2.8,54,1011.1,,9,11.7
112,인천,2024-04-05 09:00,13.2,,2.3,53,1011.5,,9,13
112,인천,2024-04-05 10:00,13.9,,2.4,51,1011.6,,9,15.1
112,인천,2024-04-05 11:00,14.1,,3.4,58,1011.2,,9,15.2
112,인천,2024-04-05 12:00,15.4,,3.9,60,1010.8,,3,20.6
112,인천,2024-04-05 13:00,14.7,,3.3,63,1010.6,,3,21.9
112,인천,2024-04-05 14:00,12.8,,3.9,67,1010.5,,8,19.6
112,인천,2024-04-05 15:00,13.5,,3.8,52,1009.9,,3,21.2
112,인천,2024-04-05 16:00,13.5,,3.4,49,1009.6,,1,20.5
112,인천,2024-04-05 17:00,13.6,,2.7,51,1009.5,,0,18.6
112,인천,2024-04-05 18:00,12.5,,2.8,53,1009.8,,0,15.5
112,인천,2024-04-05 19:00,10.9,,1.8,65,1010,,0,13
112,인천,2024-04-05 20:00,9.7,,2.9,74,1010.8,,0,11.5
112,인천,2024-04-05 21:00,9.4,,.5,72,1011.5,,0,10.7
112,인천,2024-04-05 22:00,9,,2.5,76,1011.9,,0,9.9
112,인천,2024-04-05 23:00,8.7,,1.7,77,1011.8,,2,9.4
112,인천,2024-04-06 00:00,8.4,,2.3,81,1011.6,,2,9
112,인천,2024-04-06 01:00,8.2,,2,85,1011.7,,5,8.6
112,인천,2024-04-06 02:00,8.1,,2.4,89,1011.8,,7,8.5
112,인천,2024-04-06 03:00,7.8,,2.1,90,1011.8,,7,8.2
112,인천,2024-04-06 04:00,7.5,,.9,87,1011.9,,4,7.8
112,인천,2024-04-06 05:00,7.2,,1.2,89,1011.8,,0,7.2
112,인천,2024-04-06 06:00,7.1,,0,89,1012,,8,7
112,인천,2024-04-06 07:00,7.2,,.2,87,1012.1,,8,7.7
112,인천,2024-04-06 08:00,8.4,,.9,87,1012.2,,8,9.4
112,인천,2024-04-06 09:00,9.8,,.6,75,1012.4,,9,11.7
112,인천,2024-04-06 10:00,10.8,,2.9,78,1012.6,,10,13.5
112,인천,2024-04-06 11:00,11.6,,1.4,66,1012.6,,10,16.1
112,인천,2024-04-06 12:00,13.4,,1.3,46,1011.8,,9,18.9
112,인천,2024-04-06 13:00,14.7,,2.8,34,1011.4,,9,20.1
112,인천,2024-04-06 14:00,14.2,,4,48,1010.7,,9,20.2
112,인천,2024-04-06 15:00,12.4,,4,40,1010.8,,8,18.5
112,인천,2024-04-06 16:00,14,,1.7,39,1009.8,,6,19.1
112,인천,2024-04-06 17:00,13.9,,2.4,32,1009.4,,0,17.8
112,인천,2024-04-06 18:00,13,,2.1,33,1009,,0,14.6
112,인천,2024-04-06 19:00,11.5,,1.6,36,1008.7,,0,12.3
112,인천,2024-04-06 20:00,10.7,,.8,41,1009.2,,0,10.9
112,인천,2024-04-06 21:00,10.7,,2.7,41,1009.8,,0,10
112,인천,2024-04-06 22:00,9.8,,2.1,38,1010.3,,4,9.2
112,인천,2024-04-06 23:00,9.2,,1.4,47,1010.3,,4,8.7
112,인천,2024-04-07 00:00,8.7,,1.4,51,1010.6,,0,8.3
112,인천,2024-04-07 01:00,8.6,,1.1,46,1010.8,,0,7.8
112,인천,2024-04-07 02:00,8.4,,.7,39,1010.5,,6,7.5
112,인천,2024-04-07 03:00,8.4,,1.9,46,1010.3,,4,7.2
112,인천,2024-04-07 04:00,8.2,,1.3,47,1010,,0,6.9
112,인천,2024-04-07 05:00,8.1,,1.1,45,1010,,0,6.6
112,인천,2024-04-07 06:00,8.2,,2.1,49,1009.8,,0,6.4
112,인천,2024-04-07 07:00,8.3,,.7,46,1010.2,,0,6.8
112,인천,2024-04-07 08:00,9.9,,.9,46,1011.2,,0,8.2
112,인천,2024-04-07 09:00,12,,1.9,43,1011.2,,0,10.7
112,인천,2024-04-07 10:00,14.4,,1.7,30,1011.2,,3,14.5
112,인천,2024-04-07 11:00,16.7,,1.7,27,1011,,0,18.8
112,인천,2024-04-07 12:00,17.4,,2.2,21,1010.5,,0,21.5
112,인천,2024-04-07 13:00,18.4,,2.2,22,1009.7,,2,23.3
112,인천,2024-04-07 14:00,19.5,,2.4,20,1008.8,,2,24.7
