지점,지점명,일시,기온(°C),강수량(mm),풍속(m/s),습도(%),현지기압(hPa),적설(cm),전운량(10분위),지면온도(°C)
112,인천,2015-03-20 07:00,7.3,,2.2,91,1009.2,,8,4.4
112,인천,2015-03-20 08:00,8,,1.3,79,1010.5,,10,6.7
112,인천,2015-03-20 09:00,8.8,,.3,82,1010.8,,5,10.8
112,인천,2015-03-20 10:00,11.6,,.9,69,1010.6,,4,17.9
112,인천,2015-03-20 11:00,13.4,,1.3,50,1010.5,,0,24
112,인천,2015-03-20 12:00,14.8,,2.9,56,1010.4,,0,28.2
112,인천,2015-03-20 13:00,15.5,,3.5,50,1009.5,,0,30.4
112,인천,2015-03-20 14:00,16.3,,3.4,45,1008.2,,0,31.8
112,인천,2015-03-20 15:00,17.4,,4.8,30,1008.3,,3,28.2
112,인천,2015-03-20 16:00,15.8,,4.8,28,1008.4,,8,20.7
112,인천,2015-03-20 17:00,14.2,,4.3,29,1008.3,,7,15.8
112,인천,2015-03-20 18:00,12.2,,1.6,50,1008.3,,8,11.5
112,인천,2015-03-20 19:00,11.6,,.8,42,1008.1,,,8.4
112,인천,2015-03-20 20:00,11,,2.4,39,1008.5,,6,6.5
112,인천,2015-03-20 21:00,10.9,,2.1,33,1008.8,,7,5.7
112,인천,2015-03-20 22:00,10.9,,1.6,35,1008.8,,8,5.8
112,인천,2015-03-20 23:00,9.6,,2.1,54,1008.9,,8,5.2
112,인천,2015-03-21 00:00,8.6,,2.6,58,1008.4,,7,4.4
112,인천,2015-03-21 01:00,7.5,,4.4,67,1008.7,,7,4.5
112,인천,2015-03-21 02:00,7.2,,2,68,1008.8,,6,3.8
112,인천,2015-03-21 03:00,6.7,,2,69,1008.7,,4,3
112,인천,2015-03-21 04:00,6.6,,4.1,69,1007.8,,2,2.8
112,인천,2015-03-21 05:00,6.8,,3.8,66,1007.8,,0,2.5
112,인천,2015-03-21 06:00,6.9,,3.7,61,1007.6,,0,2.5
112,인천,2015-03-21 07:00,6.2,,2.9,72,1007.9,,2,2.9
112,인천,2015-03-21 08:00,6.6,,3.7,68,1008.3,,0,5.1
112,인천,2015-03-21 09:00,8.1,,3.2,57,1008.8,,0,9.9
112,인천,2015-03-21 10:00,9.7,,2.3,55,1008.8,,0,15.9
112,인천,2015-03-21 11:00,11,,2.4,53,1008.5,,0,21.1
112,인천,2015-03-21 12:00,12.3,,2.7,48,1007.9,,0,25.7
112,인천,2015-03-21 13:00,12.8,,2.5,51,1007.8,,0,28.1
112,인천,2015-03-21 14:00,13.3,,2.6,45,1006.7,,0,26.7
112,인천,2015-03-21 15:00,14.5,,2.4,47,1006.2,,0,26.3
112,인천,2015-03-21 16:00,13.6,,3.3,58,1006.2,,0,21.7
112,인천,2015-03-21 17:00,13.3,,1.8,58,1005.7,,0,17.5
112,인천,2015-03-21 18:00,12.2,,1.8,59,1005.8,,0,11.2
112,인천,2015-03-21 19:00,9.8,,4.4,67,1006.5,,0,7.4
112,인천,2015-03-21 20:00,8.9,,.5,68,1006.7,,0,5.3
112,인천,2015-03-21 21:00,8.5,,.9,66,1007,,0,4.2
112,인천,2015-03-21 22:00,8.2,,1.5,65,1007.4,,0,3.9
112,인천,2015-03-21 23:00,7.7,,1.9,75,1007.6,,0,3.8
112,인천,2015-03-22 00:00,6.9,,1.8,88,1007.9,,0,3.6
112,인천,2015-03-22 01:00,6.6,,2.6,99,1007.9,,0,3.6
112,인천,2015-03-22 02:00,6,,2.5,99,1008.9,,0,3.6
112,인천,2015-03-22 03:00,5.7,,1.4,99,1009.3,,0,3
112,인천,2015-03-22 04:00,5.5,,2.3,99,1009.4,,0,2.8
112,인천,2015-03-22 05:00,5.4,,1.4,94,1009.4,,0,1.2
112,인천,2015-03-22 06:00,4.8,,2.3,99,1009.8,,0,1.5
112,인천,2015-03-22 07:00,4.1,,2.4,99,1010.1,,10,3.1
112,인천,2015-03-22 08:00,4.4,,2.3,99,1010.7,,10,5.6
112,인천,2015-03-22 09:00,4.8,,2.4,99,1011.5,,10,10
112,인천,2015-03-22 10:00,7.2,,2.3,99,1012.1,,0,16.4
112,인천,2015-03-22 11:00,10.1,,2.2,67,1012.1,,0,23
112,인천,2015-03-22 12:00,11.1,,2.6,55,1012.2,,0,27.1
112,인천,2015-03-22 13:00,12.7,,4.8,33,1011.7,,0,28.9
112,인천,2015-03-22 14:00,12.3,,6.6,29,1011.3,,0,26.5
112,인천,2015-03-22 15:00,11.6,,6.1,29,1011.4,,0,23
112,인천,2015-03-22 16:00,11.1,,6.5,42,1011.8,,0,20.8
112,인천,2015-03-22 17:00,9.9,,5.2,46,1012.1,,0,15.6
112,인천,2015-03-22 18:00,8.4,,5.6,44,1012.6,,0,7.8
112,인천,2015-03-22 19:00,6.5,,6.3,43,1013.2,,,4.3
112,인천,2015-03-22 20:00,5.3,,7.4,34,1014.2,,,2.9
112,인천,2015-03-22 21:00,4.3,,9.1,30,1015.2,,0,1.8
112,인천,2015-03-22 22:00,3.7,,6.6,32,1016.1,,,1
112,인천,2015-03-22 23:00,3.2,,5.7,42,1017,,,.5
112,인천,2015-03-23 00:00,2.7,,3.9,43,1017.4,,0,0
112,인천,2015-03-23 01:00,2.4,,3.9,43,1017.7,,,-.4
112,인천,2015-03-23 02:00,2.2,,4,38,1017.5,,,-.9
112,인천,2015-03-23 03:00,2,,4,32,1017.7,,0,-1.2
112,인천,2015-03-23 04:00,1.7,,3.5,45,1017.6,,0,-1.3
112,인천,2015-03-23 05:00,1.8,,4.1,44,1017.7,,0,-1.3
112,인천,2015-03-23 06:00,1.9,,3.6,61,1017.8,,0,-1.3
112,인천,2015-03-23 07:00,2,,3.9,51,1017.9,,0,-1
112,인천,2015-03-23 08:00,2.6,,3.3,48,1018.3,,0,1.6
112,인천,2015-03-23 09:00,3.7,,2.5,29,1018.2,,0,8.3
112,인천,2015-03-23 10:00,4.7,,3.2,27,1018.1,,0,15
112,인천,2015-03-23 11:00,5.6,,5.4,37,1017.9,,0,18.1
112,인천,2015-03-23 12:00,6.7,,4.3,40,1017.6,,0,23.5
112,인천,2015-03-23 13:00,7.6,,5.3,43,1017,,0,25.9
112,인천,2015-03-23 14:00,7.6,,6.4,52,1016.1,,0,22.8
112,인천,2015-03-23 15:00,7.9,,6.9,52,1015.8,,0,20.1
112,인천,2015-03-23 16:00,9.1,,6.7,36,1015.2,,0,18.9
112,인천,2015-03-23 17:00,8.5,,7.3,37,1015.2,,0,13.9
112,인천,2015-03-23 18:00,7.3,,9.1,33,1015.8,,0,6.6
112,인천,2015-03-23 19:00,5.9,,9,42,1016.8,,,3.8
112,인천,2015-03-23 20:00,5.4,,7.1,43,1017.5,,,2.7
112,인천,2015-03-23 21:00,5.2,,7.6,39,1018,,0,2
112,인천,2015-03-23 22:00,4.6,,7.2,42,1018.4,,,1.5
112,인천,2015-03-23 23:00,4.1,,6.1,40,1018.9,,,1
112,인천,2015-03-24 00:00,3.7,,5.4,45,1019.3,,0,.3
112,인천,2015-03-24 01:00,3.4,,4.3,40,1019.7,,,-.3
112,인천,2015-03-24 02:00,3,,3.8,41,1019.9,,,-.9
112,인천,2015-03-24 03:00,2.8,,3.7,40,1020,,0,-1.4
112,인천,2015-03-24 04:00,2.1,,1.9,46,1020.4,,0,-2.3
112,인천,2015-03-24 05:00,1.6,,2.6,48,1020.8,,0,-1.4
112,인천,2015-03-24 06:00,1.2,,3.2,45,1021.4,,0,-1.6
112,인천,2015-03-24 07:00,.6,,3.3,49,1022,,0,-1.5
112,인천,2015-03-24 08:00,1.7,,4,40,1022.4,,0,0
112,인천,2015-03-24 09:00,3.7,,3.7,33,1023.1,,0,6.4
112,인천,2015-03-24 10:00,4.8,,3.1,37,1023.5,,0,14.8
112,인천,2015-03-24 11:00,5.7,,3.3,32,1023.7,,0,21.2
112,인천,2015-03-24 12:00,7.4,,3,30,1023.6,,0,27.9
112,인천,2015-03-24 13:00,8.8,,3,37,1023.2,,0,30.4
112,인천,2015-03-24 14:00,8.7,,4.6,37,1022.5,,0,28.9
112,인천,2015-03-24 15:00,8.4,,5.5,29,1022.3,,0,23.6
112,인천,2015-03-24 16:00,8.4,,4.9,28,1022.3,,0,20.8
112,인천,2015-03-24 17:00,7.2,,5.9,39,1022.3,,0,13.6
112,인천,2015-03-24 18:00,6.4,,3.6,52,1022.2,,0,6.8
112,인천,2015-03-24 19:00,4.9,,3.7,65,1022.4,,,3.3
112,인천,2015-03-24 20:00,4.2,,2.7,73,1022.6,,,1.9
112,인천,2015-03-24 21:00,3.9,,2.9,91,1022.9,,0,1.5
112,인천,2015-03-24 22:00,3.8,,2.5,88,1023.5,,,1
112,인천,2015-03-24 23:00,3.6,,2.7,88,1023.7,,,.6
112,인천,2015-03-25 00:00,3.4,,2.4,90,1024.1,,0,.2
112,인천,2015-03-25 01:00,3.3,,3.4,92,1024.3,,,.3
112,인천,2015-03-25 02:00,2.8,,2.7,98,1024.5,,,0
112,인천,2015-03-25 03:00,2.4,,2.3,99,1024.5,,0,-.3
112,인천,2015-03-25 04:00,1.9,,2.5,99,1024.5,,0,-.6
112,인천,2015-03-25 05:00,1.5,,2.5,99,1024.6,,0,-.7
112,인천,2015-03-25 06:00,1.4,,2.1,99,1025.1,,0,-.9
112,인천,2015-03-25 07:00,1,,1.7,99,1025.5,,0,-.7
112,인천,2015-03-25 08:00,2.8,,2.1,94,1026.1,,0,2.1
112,인천,2015-03-25 09:00,4.4,,1.7,92,1026.5,,0,9.2
112,인천,2015-03-25 10:00,6,,2.2,75,1027,,0,16.9
112,인천,2015-03-25 11:00,7.2,,3.1,68,1027.2,,0,22.6
112,인천,2015-03-25 12:00,9.1,,2.5,55,1027.1,,0,29.5
112,인천,2015-03-25 13:00,8.6,,3.2,47,1026.7,,0,25.5
112,인천,2015-03-25 14:00,9.8,,3.3,55,1026,,0,26.3
112,인천,2015-03-25 15:00,10.5,,3.3,49,1025.5,,0,24.5
112,인천,2015-03-25 16:00,10.3,,4.2,38,1025.2,,0,20.7
112,인천,2015-03-25 17:00,9.9,,4.3,31,1025.1,,0,16.1
112,인천,2015-03-25 18:00,8.8,,4,45,1025.4,,0,9.9
112,인천,2015-03-25 19:00,6.4,,2.7,51,1026,,,6.2
112,인천,2015-03-25 20:00,5.2,,2,92,1026.2,,,4.9
112,인천,2015-03-25 21:00,4.6,,2.2,77,1026.6,,0,3.9
112,인천,2015-03-25 22:00,4.2,,1.3,84,1026.7,,,3
112,인천,2015-03-25 23:00,4.2,,1.4,68,1026.6,,,2.5
112,인천,2015-03-26 00:00,3.7,,1.8,87,1026.6,,0,2
112,인천,2015-03-26 01:00,3.7,,1.8,96,1026.4,,,1.9
112,인천,2015-03-26 02:00,3.6,,2,99,1026.6,,,1.8
112,인천,2015-03-26 03:00,3.2,,.8,94,1026.6,,0,.9
112,인천,2015-03-26 04:00,2.9,,1.1,99,1026.5,,0,.9
112,인천,2015-03-26 05:00,2.9,,1.8,99,1026.5,,0,1
112,인천,2015-03-26 06:00,2.9,,2.5,99,1026.4,,0,1.1
112,인천,2015-03-26 07:00,3.1,,1.7,99,1026.5,,0,2
112,인천,2015-03-26 08:00,3.8,,2.1,99,1026.2,,0,3.7
112,인천,2015-03-26 09:00,5.8,,2.3,89,1026.1,,0,8.2
112,인천,2015-03-26 10:00,7.2,,2.8,75,1026.2,,0,13.2
112,인천,2015-03-26 11:00,8.1,,2.5,48,1026.2,,0,18.4
112,인천,2015-03-26 12:00,9.8,,1.9,66,1025.8,,0,23.3
112,인천,2015-03-26 13:00,10.6,,2.3,53,1025.6,,0,25.4
112,인천,2015-03-26 14:00,11,,3,62,1024.8,,0,26
112,인천,2015-03-26 15:00,11.7,,5,49,1024.1,,0,23.7
112,인천,2015-03-26 16:00,10.8,,4.9,51,1023.5,,0,20
112,인천,2015-03-26 17:00,10.3,,4.3,64,1023,,0,16.2
112,인천,2015-03-26 18:00,9.1,,2.8,76,1022.6,,0,11
112,인천,2015-03-26 19:00,7.3,,3.8,83,1022.8,,,7.6
112,인천,2015-03-26 20:00,6.4,,3.6,97,1023.2,,,6.2
112,인천,2015-03-26 21:00,6.1,,2.3,99,1023.3,,0,5.4
112,인천,2015-03-26 22:00,5.7,,2,99,1023.3,,,4.8
112,인천,2015-03-26 23:00,5.5,,1.7,99,1023.5,,,4.4
112,인천,2015-03-27 00:00,5.4,,2.3,99,1023.4,,4,4.3
112,인천,2015-03-27 01:00,5.4,,3,99,1023,,,4.1
112,인천,2015-03-27 02:00,4.8,,.9,99,1022.3,,,3.3
112,인천,2015-03-27 03:00,4.4,,1.3,99,1021.4,,0,2.7
112,인천,2015-03-27 04:00,4.3,,2.8,99,1020.8,,0,2.6
112,인천,2015-03-27 05:00,3.8,,1.6,99,1020.5,,0,2.4
112,인천,2015-03-27 06:00,3.6,,1,99,1020.5,,0,2
112,인천,2015-03-27 07:00,3.6,,2.6,99,1020.7,,0,2.4
112,인천,2015-03-27 08:00,4.4,,1.3,95,1020.5,,0,4.5
112,인천,2015-03-27 09:00,6.5,,1.4,88,1020.3,,0,8.7
112,인천,2015-03-27 10:00,7.4,,2.1,86,1020.1,,0,13.3
112,인천,2015-03-27 11:00,9,,2.6,79,1019.8,,0,18.4
112,인천,2015-03-27 12:00,9.4,,4,75,1019.5,,0,22.1
112,인천,2015-03-27 13:00,10.2,,3.8,68,1018.7,,0,24.8
112,인천,2015-03-27 14:00,11.1,,3.4,76,1017.7,,0,26
112,인천,2015-03-27 15:00,10.4,,4.2,81,1017.1,,0,23.6
112,인천,2015-03-27 16:00,11.2,,2.3,72,1016.3,,0,22.3
112,인천,2015-03-27 17:00,10.3,,2.3,67,1015.9,,0,18
112,인천,2015-03-27 18:00,8.5,,3.5,83,1015.4,,0,11.6
112,인천,2015-03-27 19:00,6.9,,2.5,89,1015,,,7.8
112,인천,2015-03-27 20:00,5.9,,2.5,92,1015.2,,,6.1
112,인천,2015-03-27 21:00,5.4,,1.6,99,1015.1,,0,5.1
112,인천,2015-03-27 22:00,5.2,,1.5,99,1014.9,,,4.3
112,인천,2015-03-27 23:00,4.8,,1.9,99,1014.7,,,3.7
112,인천,2015-03-28 00:00,4.6,,2.5,99,1014.4,,0,3.3
112,인천,2015-03-28 01:00,4.4,,2.1,98,1014.1,,,2.8
112,인천,2015-03-28 02:00,4.1,,1.5,96,1013.8,,,2.4
112,인천,2015-03-28 03:00,3.9,,2.3,97,1013.3,,0,2.1
112,인천,2015-03-28 04:00,3.4,,.3,92,1012.9,,0,1.5
112,인천,2015-03-28 05:00,3.1,,.3,97,1012.6,,0,1.1
112,인천,2015-03-28 06:00,3.3,,1.8,97,1012.2,,0,1.1
112,인천,2015-03-28 07:00,3.6,,2.3,86,1011.9,,0,1.7
112,인천,2015-03-28 08:00,4.7,,2.5,84,1012.1,,0,4.1
112,인천,2015-03-28 09:00,7.1,,3,62,1012.2,,4,8.4
112,인천,2015-03-28 10:00,9.2,,2.3,46,1012.1,,5,13
112,인천,2015-03-28 11:00,10.7,,3,43,1011.5,,7,18.4
112,인천,2015-03-28 12:00,11.8,,3.3,29,1010.8,,6,23.9
112,인천,2015-03-28 13:00,12.1,,3.8,35,1010.3,,5,25.1
112,인천,2015-03-28 14:00,11.9,,3.8,27,1009.4,,5,26.2
112,인천,2015-03-28 15:00,13.2,,2.7,26,1008.4,,8,25.3
112,인천,2015-03-28 16:00,12.3,,2.3,31,1007.8,,8,18.7
112,인천,2015-03-28 17:00,11.9,,1.7,32,1007.2,,8,15
112,인천,2015-03-28 18:00,10.2,,2.7,48,1007.6,,5,11.2
112,인천,2015-03-28 19:00,9.6,,2.5,48,1007.7,,,8.8
112,인천,2015-03-28 20:00,8.9,,1.8,51,1008.1,,,8.4
112,인천,2015-03-28 21:00,8.6,,.8,53,1008.3,,9,7.9
112,인천,2015-03-28 22:00,8.2,,2.2,58,1008.6,,,7
112,인천,2015-03-28 23:00,7.7,,1.7,59,1008.2,,,6
112,인천,2015-03-29 00:00,7.7,,2.9,65,1008,,9,6.6
112,인천,2015-03-29 01:00,7.5,,2.5,82,1008.3,,,6.7
112,인천,2015-03-29 02:00,7.4,,2.2,92,1008,,,6.9
112,인천,2015-03-29 03:00,7.5,,2.1,94,1008.3,,9,7.2
112,인천,2015-03-29 04:00,7.5,,1.8,97,1008.2,,9,7.3
112,인천,2015-03-29 05:00,7.1,,.8,99,1008.1,,9,7.3
112,인천,2015-03-29 06:00,7,,.5,99,1008.2,,10,7.4
112,인천,2015-03-29 07:00,7,,2.4,99,1008.3,,10,7.6
112,인천,2015-03-29 08:00,7.1,,1.7,99,1009.1,,10,8
112,인천,2015-03-29 09:00,7.3,,1.9,99,1009.9,,10,9.2
112,인천,2015-03-29 10:00,7.7,,1.7,99,1010.5,,10,9.9
112,인천,2015-03-29 11:00,8,,1.5,99,1010.5,,10,10.7
112,인천,2015-03-29 12:00,8.9,,1.5,99,1010.3,,10,12.8
112,인천,2015-03-29 13:00,11.3,,1.9,88,1009.8,,8,21.3
112,인천,2015-03-29 14:00,12.5,,1.5,82,1009.4,,7,24.4
112,인천,2015-03-29 15:00,12.5,,4.1,80,1008.8,,3,24.1
112,인천,2015-03-29 16:00,11.1,,4.7,85,1008.4,,0,20.8
112,인천,2015-03-29 17:00,11.4,,3.1,85,1008.9,,0,17.6
112,인천,2015-03-29 18:00,10.6,,3.4,87,1008.9,,0,12.5
112,인천,2015-03-29 19:00,9.7,,.6,91,1008.9,,,9.3
112,인천,2015-03-29 20:00,8.7,,1.8,98,1009.1,,,7.8
112,인천,2015-03-29 21:00,7.7,,2.6,99,1010.5,,0,7.1
112,인천,2015-03-29 22:00,7.4,,1.5,99,1009.9,,,6.1
112,인천,2015-03-29 23:00,7.1,,2.7,99,1010.5,,,5.9
112,인천,2015-03-30 00:00,6.6,,1.3,99,1010.2,,0,5.3
112,인천,2015-03-30 01:00,6.4,,1,99,1010.3,,,4.9
112,인천,2015-03-30 02:00,5.2,,2,99,1009.8,,10,5.3
112,인천,2015-03-30 03:00,5.3,,.3,99,1009.8,,10,6.4
112,인천,2015-03-30 04:00,4.9,,.6,99,1009.8,,10,6.3
112,인천,2015-03-30 05:00,5.1,,.9,99,1009.5,,10,5.9
112,인천,2015-03-30 06:00,4.5,,.5,99,1010.1,,10,5.9
112,인천,2015-03-30 07:00,4.4,,.7,99,1010.6,,10,5.1
112,인천,2015-03-30 08:00,5.1,,1.4,99,1010.8,,10,7.8
112,인천,2015-03-30 09:00,6.1,,1.2,99,1011,,0,10.8
112,인천,2015-03-30 10:00,8.2,,1,99,1011.5,,2,15.3
112,인천,2015-03-30 11:00,12,,1.6,85,1011.4,,0,20.5
112,인천,2015-03-30 12:00,15.7,,2,64,1010.9,,3,25.8
112,인천,2015-03-30 13:00,15.9,,2.7,63,1010.5,,4,28.6
112,인천,2015-03-30 14:00,17.1,,2.8,51,1009.6,,4,29.4
112,인천,2015-03-30 15:00,17,,2.5,52,1008.6,,3,28.2
112,인천,2015-03-30 16:00,17.2,,3.4,45,1008.2,,0,25
112,인천,2015-03-30 17:00,17.1,,3.4,57,1008.2,,0,20.9
112,인천,2015-03-30 18:00,14.6,,3.1,69,1008.6,,0,15.2
112,인천,2015-03-30 19:00,12.7,,2.3,83,1008.7,,0,11.6
112,인천,2015-03-30 20:00,11.5,,2.6,94,1009.3,,0,10
112,인천,2015-03-30 21:00,10.7,,1.8,99,1009.9,,0,9
112,인천,2015-03-30 22:00,10.1,,1.7,99,1009.9,,0,8.2
112,인천,2015-03-30 23:00,9.9,,1.4,99,1010.5,,5,8.4
112,인천,2015-03-31 00:00,9.7,,1.7,99,1010,,0,7.8
112,인천,2015-03-31 01:00,9.8,,1.9,99,1009.7,,6,7.9
112,인천,2015-03-31 02:00,10,,1.8,99,1009.4,,3,7.7
112,인천,2015-03-31 03:00,9.7,,.9,99,1009.4,,3,6.7
112,인천,2015-03-31 04:00,9.4,,1.3,99,1008.9,,4,6.2
112,인천,2015-03-31 05:00,9.4,,.7,99,1008.6,,6,6.1
112,인천,2015-03-31 06:00,10,,1.6,99,1008.5,,8,7.9
112,인천,2015-03-31 07:00,10.9,,2.3,99,1008.7,,10,8.9
112,인천,2015-03-31 08:00,11.4,,2.2,96,1008.7,,10,9.8
112,인천,2015-03-31 09:00,12.7,,2.6,91,1008.2,,10,12.7
112,인천,2015-03-31 10:00,13.3,,2.4,91,1008.3,,10,12.7
112,인천,2015-03-31 11:00,14.1,,3.2,91,1007.9,,10,14.5
112,인천,2015-03-31 12:00,14.4,0,4.4,89,1006.9,,10,15.1
112,인천,2015-03-31 13:00,14.6,,3.3,89,1006.4,,10,15.7
112,인천,2015-03-31 14:00,14.3,,3.5,93,1005.7,,10,13.3
112,인천,2015-03-31 15:00,13.6,.1,3.5,99,1004.5,,10,13.7
112,인천,2015-03-31 16:00,13.4,,2.1,99,1004.1,,10,12.7
112,인천,2015-03-31 17:00,13.5,,1.5,99,1003.8,,10,12.3
112,인천,2015-03-31 18:00,13.1,0,2.4,99,1003.7,,10,11.9
112,인천,2015-03-31 19:00,13,,2,99,1004,,10,11.6
112,인천,2015-03-31 20:00,13,,1.1,99,1004.5,,10,11.5
112,인천,2015-03-31 21:00,13.1,1.4,1.3,99,1005.3,,10,11.6
112,인천,2015-03-31 22:00,12.7,,2.4,99,1005.4,,10,11.6
112,인천,2015-03-31 23:00,12.6,,3.4,99,1004.6,,10,11.4
112,인천,2015-04-01 00:00,12.7,1.8,1.6,99,1004.5,,10,11.3
112,인천,2015-04-01 01:00,12.2,.1,2.3,99,1004.6,,10,11.3
112,인천,2015-04-01 02:00,11.9,.6,2.7,99,1004.6,,10,11.2
112,인천,2015-04-01 03:00,11.6,.7,2.9,99,1004.3,,10,11
112,인천,2015-04-01 04:00,11.6,.4,2.7,99,1003.9,,10,10.9
112,인천,2015-04-01 05:00,11.6,0,3.6,99,1004.3,,10,10.8
112,인천,2015-04-01 06:00,11.2,,4.5,99,1005,,10,10.6
112,인천,2015-04-01 07:00,10.5,,4,99,1005.6,,10,10.3
112,인천,2015-04-01 08:00,9.9,,4.8,99,1006.9,,10,10.2
112,인천,2015-04-01 09:00,10.6,,4.5,99,1007.1,,10,12.5
112,인천,2015-04-01 10:00,11.7,,5,99,1007.8,,10,14.3
112,인천,2015-04-01 11:00,11.9,,6.3,93,1007.8,,10,15
112,인천,2015-04-01 12:00,13.7,,6.1,70,1007.6,,4,24
112,인천,2015-04-01 13:00,14.4,,5.7,60,1007.4,,4,27.8
112,인천,2015-04-01 14:00,15.6,,4.7,51,1006.7,,5,29.6
112,인천,2015-04-01 15:00,16.1,,4.2,51,1006.3,,5,28.6
112,인천,2015-04-01 16:00,16.3,,6,51,1006,,6,22.9
112,인천,2015-04-01 17:00,16.1,,4.6,54,1006.1,,9,18.2
112,인천,2015-04-01 18:00,15.7,,5.6,55,1006.2,,8,14.7
112,인천,2015-04-01 19:00,15,,4.1,58,1007.2,,,11.3
112,인천,2015-04-01 20:00,14.5,,4.1,61,1007.6,,,10.7
112,인천,2015-04-01 21:00,13.7,,5,63,1007.8,,8,10.3
112,인천,2015-04-01 22:00,12.9,,5.1,69,1007.9,,,9.5
112,인천,2015-04-01 23:00,12.1,,3.9,70,1007.8,,,8.4
112,인천,2015-04-02 00:00,11.8,,4,73,1007.6,,8,8.7
112,인천,2015-04-02 01:00,11.1,,3.8,75,1007.1,,,7.6
112,인천,2015-04-02 02:00,10.7,,3.7,78,1006.1,,,7.5
112,인천,2015-04-02 03:00,10.7,,4,79,1005.3,,8,8.9
112,인천,2015-04-02 04:00,10.8,,4,81,1004.2,,8,9.2
112,인천,2015-04-02 05:00,10.8,,4.1,82,1003.6,,8,9.3
112,인천,2015-04-02 06:00,10.8,,4.3,83,1003.5,,9,9.4
112,인천,2015-04-02 07:00,10.9,,5.7,83,1003,,9,9.5
112,인천,2015-04-02 08:00,11.2,,6.9,83,1002.3,,9,10.5
112,인천,2015-04-02 09:00,12.7,,7.2,77,1001,,5,15.5
112,인천,2015-04-02 10:00,15.1,,6.5,68,999.7,,4,21.7
112,인천,2015-04-02 11:00,15.7,,7.8,67,998.3,,5,21.2
112,인천,2015-04-02 12:00,17.5,,7.3,64,995.9,,10,23.7
112,인천,2015-04-02 13:00,18.7,,7.7,62,994.7,,10,23.3
112,인천,2015-04-02 14:00,19.8,,6.4,62,992.5,,10,21
112,인천,2015-04-02 15:00,20.3,,8.3,63,990.1,,10,20.2
112,인천,2015-04-02 16:00,19.8,0,9.5,69,988.9,,10,16.9
112,인천,2015-04-02 17:00,19.2,.6,9,74,988.3,,10,15.1
112,인천,2015-04-02 18:00,19.3,,9.2,77,988.2,,10,15.1
112,인천,2015-04-02 19:00,19.6,.3,10.6,99,987.4,,10,16.4
112,인천,2015-04-02 20:00,18.2,0,10.9,99,986.9,,10,15.9
112,인천,2015-04-02 21:00,15.7,5.9,8.3,99,987.7,,10,15.2
112,인천,2015-04-02 22:00,15.5,2.1,8.1,99,988,,10,14.8
112,인천,2015-04-02 23:00,12.8,0,6,99,989.1,,10,13
112,인천,2015-04-03 00:00,10.8,.5,6.5,99,989.5,,10,11.6
112,인천,2015-04-03 01:00,9.5,.1,5.1,99,989.4,,10,10.6
112,인천,2015-04-03 02:00,9,.1,2.8,99,989.7,,10,10.3
112,인천,2015-04-03 03:00,8,0,4.8,99,990.3,,10,9.5
112,인천,2015-04-03 04:00,7.1,,5.1,99,991.4,,10,8.4
112,인천,2015-04-03 05:00,6.6,,6.1,99,992,,10,8
112,인천,2015-04-03 06:00,6.2,,4.1,99,993,,10,7.8
112,인천,2015-04-03 07:00,6.3,,3.5,99,994.6,,10,7.9
112,인천,2015-04-03 08:00,6.6,,1.9,99,995.2,,10,8.7
112,인천,2015-04-03 09:00,7,,2.3,99,996.2,,10,9.6
112,인천,2015-04-03 10:00,7.5,,2.8,99,997.2,,10,11.3
112,인천,2015-04-03 11:00,8.7,,2.4,99,997.8,,10,16.2
112,인천,2015-04-03 12:00,9.3,,3,99,998.4,,9,16.9
112,인천,2015-04-03 13:00,9.8,,2.6,99,999,,9,16.1
112,인천,2015-04-03 14:00,11.4,,3.2,93,999.2,,9,22.8
112,인천,2015-04-03 15:00,11.9,,3.2,88,999.4,,8,22.1
112,인천,2015-04-03 16:00,12.2,,2.6,88,1000.1,,9,19.6
112,인천,2015-04-03 17:00,11.9,,2.3,87,1000.6,,3,17.1
112,인천,2015-04-03 18:00,10.8,,3.5,93,1001.3,,3,12.8
112,인천,2015-04-03 19:00,9.8,,1.4,97,1001.2,,,9.7
112,인천,2015-04-03 20:00,9,,1.3,99,1002.1,,,8.4
112,인천,2015-04-03 21:00,8.9,,.6,99,1003.3,,0,7.8
112,인천,2015-04-03 22:00,9.1,,1.3,99,1003.9,,,7.7
112,인천,2015-04-03 23:00,9.1,,2,99,1004.4,,,8.1
112,인천,2015-04-04 00:00,9.3,,.9,99,1004.6,,7,8.7
112,인천,2015-04-04 01:00,9.2,,1.4,99,1004.9,,,7.5
112,인천,2015-04-04 02:00,10.7,,3.8,98,1005.1,,,8.8
112,인천,2015-04-04 03:00,11.1,,4.7,81,1005.4,,3,8.6
112,인천,2015-04-04 04:00,11,,4.9,74,1005.1,,7,9.1
112,인천,2015-04-04 05:00,11.1,,6,65,1004.7,,7,8.8
112,인천,2015-04-04 06:00,10.9,,5.4,58,1004.9,,7,8.1
112,인천,2015-04-04 07:00,10.7,,6.7,57,1005.1,,8,8.9
112,인천,2015-04-04 08:00,11.4,,6.1,56,1006,,8,11.7
112,인천,2015-04-04 09:00,11,,6.2,59,1006.4,,8,11.2
112,인천,2015-04-04 10:00,13.4,,4.9,52,1006,,4,19.8
112,인천,2015-04-04 11:00,14.8,,4.4,48,1005.3,,8,23
